0,1,2,3,4,5,6,class
4,1848.0,130,25,0,445.0,125.0,0
4,1967.0,130,6,0,445.0,93.0,0
4,2036.0,130,41,0,445.0,106.0,1
4,2136.0,130,85,0,445.0,189.0,0
4,2631.0,130,12,0,445.0,275.0,1
8,3794.0,130,70,0,450.0,86.0,0
4,1187.0,130,7,0,450.0,141.0,0
15,145.0,130,7,0,450.0,130.0,0
9,6529.0,130,113,0,450.0,86.0,0
9,6771.0,130,119,0,450.0,99.0,0
0,939.0,130,12,0,450.0,277.0,1
8,3651.0,130,68,0,455.0,64.0,1
8,3959.0,130,48,0,455.0,90.0,1
4,2122.0,130,35,0,455.0,127.0,0
8,4130.0,130,127,0,460.0,92.0,1
8,4224.0,130,59,0,460.0,110.0,0
3,1489.0,130,3,0,475.0,195.0,0
14,3867.0,130,6,0,475.0,95.0,1
17,2706.0,130,48,0,475.0,80.0,1
4,1605.0,130,13,0,485.0,173.0,1
13,365.0,130,6,0,490.0,82.0,0
4,1201.0,130,10,0,495.0,255.0,0
17,1575.0,130,41,0,500.0,95.0,1
4,2389.0,130,4,0,505.0,132.0,0
8,3825.0,130,185,0,510.0,107.0,1
0,235.0,130,0,0,510.0,106.0,0
8,3757.0,130,174,0,515.0,105.0,1
4,1829.0,130,19,0,515.0,195.0,0
4,2833.0,130,45,0,515.0,309.0,1
10,5398.0,130,143,0,515.0,119.0,0
10,5122.0,130,43,0,516.0,137.0,0
8,3759.0,130,101,0,520.0,59.0,1
8,3854.0,130,109,0,520.0,130.0,1
8,4364.0,130,126,0,520.0,69.0,0
4,1419.0,130,15,0,520.0,317.0,0
4,2553.0,130,86,0,520.0,172.0,1
9,6382.0,130,141,0,520.0,127.0,0
9,6660.0,130,100,0,520.0,63.0,0
8,3777.0,130,69,0,525.0,49.0,1
8,3875.0,130,81,0,525.0,88.0,1
4,2215.0,130,24,0,525.0,207.0,1
4,2303.0,130,37,0,525.0,193.0,1
4,2405.0,130,30,0,525.0,86.0,1
10,5357.0,130,60,0,525.0,122.0,1
8,4103.0,130,124,0,530.0,70.0,1
4,1767.0,130,6,0,530.0,99.0,0
4,1921.0,130,12,0,530.0,280.0,0
4,2217.0,130,33,0,530.0,285.0,1
9,6339.0,130,104,0,530.0,113.0,0
17,332.0,130,48,0,530.0,70.0,1
8,3773.0,130,75,0,535.0,59.0,0
4,1321.0,130,76,0,535.0,173.0,1
4,1748.0,130,25,0,535.0,119.0,0
4,1893.0,130,7,0,535.0,138.0,1
10,5216.0,130,52,0,535.0,153.0,1
8,3755.0,130,58,0,540.0,55.0,0
8,3775.0,130,131,0,540.0,93.0,1
4,2745.0,130,18,0,540.0,332.0,1
9,6357.0,130,114,0,540.0,93.0,0
9,6406.0,130,70,0,540.0,90.0,1
9,6608.0,130,178,0,540.0,85.0,0
8,3697.0,130,90,0,545.0,124.0,1
8,3830.0,130,192,0,545.0,94.0,0
4,2149.0,130,2,0,545.0,307.0,1
10,5324.0,130,49,0,545.0,107.0,0
9,6341.0,130,158,0,545.0,99.0,0
17,767.0,130,60,0,555.0,105.0,1
11,3018.0,130,39,0,573.0,105.0,0
4,1108.0,130,4,0,575.0,130.0,1
7,6671.0,130,6,0,575.0,84.0,1
4,1922.0,130,35,0,580.0,125.0,0
4,1035.0,130,85,0,595.0,182.0,0
4,1175.0,130,7,0,595.0,136.0,1
9,6325.0,130,153,0,595.0,140.0,0
8,3710.0,130,242,0,600.0,79.0,1
8,3826.0,130,207,0,600.0,117.0,0
4,1305.0,130,13,0,600.0,163.0,1
4,1918.0,130,77,0,600.0,181.0,1
14,4347.0,130,6,0,600.0,85.0,0
9,6568.0,130,210,0,600.0,84.0,0
10,7138.0,130,20,0,602.0,90.0,1
8,3803.0,130,48,0,605.0,86.0,0
8,4153.0,130,113,0,605.0,78.0,1
8,4373.0,130,134,0,605.0,134.0,0
4,1762.0,130,22,0,605.0,109.0,0
4,1823.0,130,100,0,605.0,59.0,1
10,5414.0,130,92,0,605.0,115.0,0
9,6372.0,130,73,0,605.0,79.0,1
9,6680.0,130,147,0,605.0,109.0,0
8,3829.0,130,121,0,610.0,104.0,1
4,2048.0,130,25,0,610.0,113.0,0
10,5438.0,130,39,0,610.0,108.0,0
8,4287.0,130,59,0,615.0,112.0,0
8,4299.0,130,116,0,615.0,114.0,1
4,1796.0,130,70,0,615.0,80.0,1
4,2765.0,130,42,0,615.0,107.0,1
4,2964.0,130,0,0,615.0,117.0,1
9,6617.0,130,175,0,615.0,104.0,0
8,3856.0,130,148,0,620.0,89.0,0
8,3988.0,130,103,0,620.0,95.0,1
8,4136.0,130,240,0,620.0,84.0,1
8,4212.0,130,44,0,620.0,99.0,0
4,1421.0,130,76,0,620.0,164.0,1
9,6452.0,130,20,0,620.0,103.0,0
9,6564.0,130,169,0,620.0,99.0,1
8,3694.0,130,239,0,625.0,103.0,0
8,3695.0,130,51,0,625.0,60.0,1
8,3758.0,130,241,0,625.0,88.0,0
8,3891.0,130,127,0,625.0,82.0,0
8,4232.0,130,95,0,625.0,105.0,1
4,1536.0,130,41,0,625.0,99.0,0
4,2403.0,130,37,0,625.0,190.0,1
8,3665.0,130,111,0,630.0,108.0,1
8,3699.0,130,197,0,630.0,93.0,1
8,3871.0,130,119,0,630.0,87.0,1
8,4349.0,130,243,0,630.0,82.0,1
17,1854.0,130,48,0,640.0,75.0,0
8,3768.0,130,248,0,645.0,81.0,0
9,6443.0,130,9,0,670.0,115.0,0
11,2533.0,130,39,0,674.0,105.0,0
14,4479.0,130,25,0,680.0,99.0,0
0,281.0,130,12,0,680.0,263.0,1
8,3705.0,130,27,0,695.0,76.0,1
15,1485.0,130,13,0,698.0,154.0,1
3,1599.0,130,3,0,699.0,196.0,1
1,1743.0,130,1,0,705.0,185.0,1
4,2317.0,130,33,0,705.0,277.0,0
4,1411.0,130,24,0,710.0,195.0,0
0,1215.0,130,0,0,715.0,105.0,1
4,1026.0,130,7,0,716.0,130.0,1
8,4113.0,130,126,0,720.0,68.0,1
4,1688.0,130,26,0,720.0,130.0,0
4,2323.0,130,12,0,720.0,265.0,1
4,2803.0,130,37,0,720.0,184.0,1
9,6742.0,130,84,0,720.0,89.0,0
17,3484.0,130,41,0,720.0,85.0,1
8,4259.0,130,158,0,725.0,85.0,1
4,1315.0,130,10,0,725.0,242.0,1
4,1719.0,130,15,0,725.0,309.0,1
4,1948.0,130,25,0,725.0,112.0,0
4,2393.0,130,4,0,725.0,126.0,1
4,2465.0,130,77,0,725.0,176.0,1
8,3732.0,130,194,0,730.0,45.0,0
8,3807.0,130,58,0,730.0,53.0,1
8,3926.0,130,144,0,730.0,58.0,0
8,3983.0,130,101,0,730.0,58.0,1
8,4089.0,130,75,0,730.0,54.0,1
4,1505.0,130,13,0,730.0,160.0,1
8,4209.0,130,79,0,735.0,118.0,0
10,5105.0,130,109,0,735.0,131.0,0
4,1314.0,130,43,0,738.0,133.0,1
8,3671.0,130,258,0,740.0,119.0,0
4,1499.0,130,30,0,740.0,74.0,1
4,2099.0,130,96,0,740.0,163.0,1
4,2177.0,130,85,0,740.0,180.0,1
9,6416.0,130,60,0,740.0,117.0,0
9,6552.0,130,22,0,740.0,107.0,0
17,1662.0,130,48,0,740.0,70.0,0
8,3723.0,130,81,0,745.0,85.0,0
8,3790.0,130,131,0,745.0,91.0,1
8,3887.0,130,70,0,745.0,77.0,0
8,4055.0,130,48,0,750.0,78.0,1
8,4065.0,130,114,0,750.0,80.0,1
14,4362.0,130,6,0,750.0,80.0,0
11,2289.0,130,39,0,750.0,117.0,0
15,147.0,130,7,0,795.0,123.0,0
14,4441.0,130,25,0,795.0,110.0,0
1,1211.0,130,1,0,805.0,175.0,0
4,1745.0,130,4,0,815.0,118.0,1
4,26.0,130,7,0,824.0,130.0,1
9,6671.0,130,27,0,824.0,81.0,0
8,3860.0,130,134,0,825.0,130.0,1
8,3884.0,130,51,0,825.0,64.0,1
8,4180.0,130,210,0,825.0,80.0,1
4,1433.0,130,9,0,825.0,115.0,0
4,1593.0,130,70,0,825.0,76.0,1
10,5140.0,130,78,0,825.0,142.0,0
9,6265.0,130,127,0,825.0,80.0,0
8,3725.0,130,100,0,830.0,55.0,1
8,4034.0,130,68,0,830.0,64.0,1
8,4214.0,130,124,0,830.0,66.0,0
4,1422.0,130,35,0,830.0,116.0,1
9,6420.0,130,153,0,830.0,133.0,0
9,6645.0,130,178,0,830.0,81.0,1
8,3932.0,130,99,0,835.0,116.0,1
8,4110.0,130,82,0,835.0,122.0,1
4,1862.0,130,22,0,835.0,102.0,0
4,630.0,130,40,0,835.0,93.0,1
9,6477.0,130,207,0,835.0,120.0,1
8,3791.0,130,169,0,840.0,97.0,0
8,4016.0,130,58,0,840.0,51.0,0
8,4082.0,130,92,0,840.0,114.0,1
4,1325.0,130,0,0,840.0,110.0,0
4,1329.0,130,19,0,840.0,188.0,1
4,2418.0,130,85,0,840.0,178.0,1
4,2503.0,130,37,0,840.0,183.0,1
4,2654.0,130,59,0,840.0,104.0,1
9,6722.0,130,148,0,840.0,86.0,1
8,3812.0,130,101,0,845.0,56.0,1
8,3843.0,130,151,0,845.0,54.0,1
4,18.0,130,25,0,845.0,111.0,0
4,1905.0,130,13,0,845.0,161.0,0
4,5.0,130,41,0,850.0,97.0,1
9,6304.0,130,119,0,855.0,88.0,1
17,880.0,130,12,0,855.0,280.0,1
4,1621.0,130,76,0,860.0,161.0,1
8,4308.0,130,95,0,865.0,106.0,1
10,7086.0,130,20,0,870.0,90.0,1
8,3764.0,130,239,0,875.0,103.0,1
8,3782.0,130,241,0,880.0,90.0,0
8,3792.0,130,197,0,880.0,95.0,0
8,4204.0,130,242,0,880.0,77.0,1
3,289.0,130,3,0,885.0,192.0,1
8,4306.0,130,248,0,890.0,77.0,1
1,2015.0,130,19,0,895.0,190.0,0
17,576.0,130,41,0,895.0,85.0,1
4,2844.0,130,40,0,910.0,92.0,1
9,6758.0,130,44,0,910.0,98.0,1
8,3833.0,130,75,0,915.0,59.0,0
8,4123.0,130,194,0,915.0,45.0,1
4,1269.0,130,43,0,915.0,134.0,1
4,143.0,130,4,0,915.0,120.0,0
4,2167.0,130,6,0,915.0,84.0,1
10,5396.0,130,118,0,915.0,158.0,1
9,6463.0,130,60,0,915.0,115.0,0
8,3756.0,130,165,0,920.0,89.0,0
8,3819.0,130,192,0,920.0,91.0,0
8,3820.0,130,73,0,920.0,71.0,1
8,4036.0,130,81,0,920.0,87.0,0
8,4199.0,130,124,0,920.0,63.0,1
4,2248.0,130,25,0,920.0,116.0,0
10,5361.0,130,52,0,920.0,145.0,1
10,5422.0,130,114,0,920.0,84.0,0
8,3885.0,130,22,0,925.0,108.0,0
8,4178.0,130,158,0,925.0,85.0,0
4,2021.0,130,12,0,925.0,268.0,1
4,2773.0,130,30,0,925.0,76.0,1
10,5465.0,130,67,0,925.0,145.0,1
14,4434.0,130,25,0,925.0,110.0,0
9,6693.0,130,84,0,925.0,93.0,0
8,4071.0,130,48,0,930.0,79.0,1
8,4371.0,130,126,0,930.0,72.0,1
4,1018.0,130,70,0,930.0,73.0,1
4,1873.0,130,26,0,930.0,129.0,1
4,2949.0,130,2,0,930.0,295.0,1
9,6349.0,130,65,0,932.0,147.0,0
8,3652.0,130,69,0,935.0,48.0,0
8,4094.0,130,144,0,935.0,60.0,1
8,4190.0,130,90,0,935.0,123.0,1
10,5001.0,130,109,0,935.0,140.0,1
9,6306.0,130,79,0,935.0,117.0,1
8,4032.0,130,276,0,940.0,60.0,1
8,4216.0,130,58,0,940.0,51.0,1
4,1311.0,130,24,0,940.0,195.0,0
14,4163.0,130,6,0,940.0,85.0,1
9,6283.0,130,27,0,940.0,80.0,0
9,6567.0,130,98,0,940.0,144.0,0
9,6607.0,130,100,0,940.0,58.0,1
11,2205.0,130,39,0,942.0,122.0,0
8,3711.0,130,101,0,945.0,58.0,1
8,3806.0,130,104,0,945.0,101.0,0
8,3922.0,130,82,0,945.0,119.0,1
4,2545.0,130,18,0,945.0,320.0,1
17,247.0,130,48,0,945.0,70.0,0
8,3769.0,130,178,0,950.0,78.0,0
4,105.0,130,7,0,950.0,132.0,1
4,1619.0,130,15,0,950.0,300.0,1
4,2417.0,130,33,0,950.0,282.0,1
9,6639.0,130,147,0,950.0,104.0,0
4,1722.0,130,35,0,951.0,117.0,0
16,626.0,130,24,0,974.0,191.0,1
14,4344.0,130,6,0,1000.0,80.0,0
4,1869.0,130,7,0,1010.0,129.0,0
1,1139.0,130,1,0,1020.0,185.0,0
8,3836.0,130,169,0,1025.0,100.0,1
12,2627.0,130,0,0,1025.0,113.0,1
8,4276.0,130,49,0,1030.0,107.0,1
4,2934.0,130,10,0,1030.0,244.0,1
17,841.0,130,49,0,1030.0,100.0,1
11,2107.0,130,39,0,1031.0,118.0,0
8,3663.0,130,59,0,1035.0,107.0,1
8,3898.0,130,81,0,1035.0,83.0,0
8,3899.0,130,69,0,1035.0,47.0,1
8,4005.0,130,95,0,1035.0,105.0,1
8,4195.0,130,20,0,1035.0,99.0,1
8,4221.0,130,127,0,1035.0,89.0,0
8,3800.0,130,119,0,1040.0,85.0,1
4,1548.0,130,25,0,1040.0,112.0,0
4,1778.0,130,9,0,1040.0,125.0,0
4,2567.0,130,6,0,1040.0,85.0,1
9,6483.0,130,148,0,1040.0,85.0,0
4,1194.0,130,0,0,1042.0,112.0,1
8,3785.0,130,48,0,1045.0,81.0,0
8,4272.0,130,82,0,1045.0,116.0,1
4,1521.0,130,76,0,1045.0,162.0,1
4,2235.0,130,4,0,1045.0,120.0,1
4,2924.0,130,26,0,1045.0,131.0,1
9,6541.0,130,114,0,1045.0,88.0,0
9,6586.0,130,158,0,1045.0,89.0,0
8,3664.0,130,51,0,1050.0,64.0,1
4,1195.0,130,73,0,1050.0,69.0,1
4,1436.0,130,41,0,1050.0,93.0,1
4,1919.0,130,15,0,1050.0,308.0,1
4,2321.0,130,70,0,1050.0,73.0,0
4,2668.0,130,42,0,1050.0,106.0,1
8,4205.0,130,27,0,1052.0,78.0,1
8,3714.0,130,68,0,1055.0,64.0,1
8,4223.0,130,75,0,1055.0,56.0,0
4,1153.0,130,37,0,1055.0,185.0,1
4,1217.0,130,33,0,1055.0,275.0,1
4,1805.0,130,13,0,1055.0,163.0,1
4,2144.0,130,40,0,1055.0,91.0,0
4,2262.0,130,22,0,1055.0,118.0,1
4,1511.0,130,7,0,1060.0,134.0,1
9,6367.0,130,35,0,1060.0,121.0,0
0,232.0,130,12,0,1060.0,267.0,0
12,7257.0,130,6,0,1060.0,77.0,0
4,1484.0,130,39,0,1065.0,124.0,0
9,6571.0,130,92,0,1065.0,111.0,0
3,1789.0,130,3,0,1067.0,195.0,0
8,4245.0,130,207,0,1068.0,118.0,1
15,1483.0,130,13,0,1078.0,141.0,1
10,5332.0,130,242,0,1079.0,78.0,1
17,2038.0,130,60,0,1105.0,105.0,1
14,4338.0,130,6,0,1110.0,90.0,0
17,259.0,130,24,0,1120.0,195.0,1
17,782.0,130,48,0,1145.0,80.0,1
1,2495.0,130,1,0,1150.0,180.0,0
14,4608.0,130,25,0,1155.0,104.0,0
8,3729.0,130,111,0,1160.0,104.0,1
8,4256.0,130,44,0,1160.0,100.0,1
8,4345.0,130,189,0,1160.0,137.0,0
4,1861.0,130,10,0,1160.0,245.0,1
4,2517.0,130,33,0,1160.0,280.0,0
4,2645.0,130,18,0,1160.0,321.0,1
4,2933.0,130,45,0,1165.0,302.0,1
9,6365.0,130,27,0,1165.0,86.0,1
9,6606.0,130,151,0,1165.0,59.0,1
16,624.0,130,24,0,1169.0,192.0,0
8,3907.0,130,48,0,1170.0,83.0,0
8,4381.0,130,276,0,1170.0,60.0,1
4,1237.0,130,7,0,1170.0,136.0,1
4,1405.0,130,13,0,1170.0,163.0,1
4,158.0,130,25,0,1170.0,116.0,0
15,149.0,130,7,0,1170.0,124.0,1
9,6630.0,130,178,0,1170.0,83.0,1
9,6683.0,130,124,0,1170.0,69.0,0
8,3762.0,130,283,0,1175.0,75.0,1
8,3848.0,130,90,0,1175.0,126.0,0
8,4084.0,130,240,0,1175.0,90.0,0
8,4183.0,130,194,0,1175.0,46.0,1
4,2252.0,130,100,0,1175.0,58.0,1
4,2664.0,130,77,0,1175.0,178.0,1
4,2849.0,130,2,0,1175.0,299.0,0
9,6675.0,130,65,0,1175.0,149.0,0
7,6565.0,130,24,0,1175.0,200.0,0
8,3713.0,130,75,0,1180.0,60.0,1
8,3849.0,130,39,0,1180.0,137.0,0
8,4229.0,130,174,0,1180.0,117.0,0
8,4380.0,130,101,0,1180.0,62.0,1
4,1522.0,130,35,0,1180.0,116.0,0
4,2209.0,130,1,0,1180.0,190.0,1
4,1055.0,130,4,0,1185.0,123.0,1
4,2121.0,130,12,0,1185.0,270.0,0
4,2229.0,130,19,0,1185.0,186.0,1
4,2432.0,130,85,0,1185.0,179.0,1
10,4997.0,130,118,0,1185.0,162.0,1
8,3681.0,130,258,0,1190.0,121.0,1
8,3985.0,130,186,0,1190.0,89.0,1
8,4109.0,130,70,0,1190.0,80.0,1
4,1721.0,130,76,0,1190.0,163.0,1
9,6652.0,130,109,0,1190.0,137.0,0
9,6740.0,130,141,0,1190.0,126.0,0
4,2845.0,130,43,0,1191.0,138.0,1
8,3677.0,130,58,0,1195.0,54.0,0
8,3760.0,130,113,0,1195.0,76.0,0
4,1819.0,130,15,0,1195.0,314.0,1
4,2983.0,130,114,0,1195.0,88.0,1
9,6407.0,130,192,0,1195.0,94.0,0
9,6626.0,130,147,0,1195.0,118.0,0
11,2665.0,130,39,0,1195.0,118.0,0
8,4015.0,130,104,0,1200.0,103.0,0
4,1460.0,130,56,0,1200.0,215.0,1
4,2603.0,130,37,0,1200.0,187.0,1
10,5389.0,130,67,0,1200.0,155.0,1
8,3799.0,130,179,0,1205.0,96.0,1
8,3872.0,130,165,0,1205.0,91.0,0
8,4239.0,130,158,0,1205.0,95.0,0
4,2521.0,130,60,0,1205.0,113.0,1
4,2707.0,130,30,0,1205.0,79.0,1
14,4288.0,130,6,0,1225.0,80.0,1
0,237.0,130,12,0,1235.0,262.0,1
8,3796.0,130,284,0,1295.0,128.0,1
8,3827.0,130,151,0,1295.0,53.0,1
8,3976.0,130,144,0,1295.0,63.0,1
4,2162.0,130,22,0,1295.0,101.0,1
9,6299.0,130,153,0,1295.0,135.0,0
9,6585.0,130,20,0,1295.0,98.0,0
8,3781.0,130,81,0,1300.0,90.0,1
8,4115.0,130,69,0,1300.0,45.0,1
4,1117.0,130,33,0,1300.0,270.0,1
4,1312.0,130,59,0,1300.0,102.0,1
4,1822.0,130,35,0,1300.0,119.0,1
9,6638.0,130,210,0,1300.0,87.0,0
8,3802.0,130,241,0,1305.0,89.0,0
8,3804.0,130,197,0,1305.0,94.0,0
8,4137.0,130,58,0,1305.0,51.0,0
4,1221.0,130,99,0,1305.0,109.0,0
4,1448.0,130,25,0,1305.0,111.0,0
4,1944.0,130,40,0,1305.0,91.0,0
10,5180.0,130,169,0,1305.0,96.0,1
9,6428.0,130,92,0,1305.0,116.0,0
8,4077.0,130,243,0,1310.0,86.0,0
4,1636.0,130,41,0,1310.0,97.0,1
10,5355.0,130,103,0,1310.0,96.0,1
9,6442.0,130,95,0,1310.0,103.0,1
8,3774.0,130,239,0,1315.0,102.0,0
8,4218.0,130,119,0,1315.0,90.0,1
8,4252.0,130,248,0,1315.0,84.0,1
4,1220.0,130,114,0,1315.0,86.0,1
4,2197.0,130,4,0,1315.0,123.0,1
9,6317.0,130,51,0,1315.0,62.0,0
8,3715.0,130,121,0,1320.0,105.0,1
8,3809.0,130,126,0,1320.0,68.0,0
8,4198.0,130,127,0,1320.0,86.0,1
1,2299.0,130,19,1,360.0,190.0,0
3,689.0,130,3,1,360.0,195.0,0
10,7117.0,130,20,1,360.0,90.0,1
15,143.0,130,7,1,360.0,135.0,0
14,4499.0,130,25,1,360.0,100.0,1
12,7248.0,130,6,1,360.0,71.0,0
4,1661.0,130,7,1,370.0,136.0,0
17,1914.0,130,41,1,375.0,100.0,1
11,3074.0,130,39,1,378.0,102.0,0
1,509.0,130,1,1,385.0,185.0,1
16,71.0,130,24,1,385.0,189.0,0
0,995.0,130,0,1,390.0,103.0,0
17,703.0,130,49,1,400.0,105.0,1
4,1841.0,130,76,1,405.0,170.0,0
17,402.0,130,24,1,405.0,195.0,1
4,1211.0,130,4,1,420.0,137.0,0
4,2178.0,130,0,1,420.0,122.0,0
8,3960.0,130,22,1,425.0,116.0,0
8,4314.0,130,92,1,425.0,111.0,1
0,1157.0,130,22,1,425.0,99.0,0
8,4297.0,130,49,1,435.0,110.0,1
8,4334.0,130,169,1,440.0,106.0,0
4,1303.0,130,37,1,440.0,195.0,1
9,6537.0,130,73,1,440.0,89.0,0
10,5358.0,130,60,1,441.0,122.0,1
8,4213.0,130,42,1,445.0,113.0,1
4,1589.0,130,26,1,445.0,140.0,1
4,1848.0,130,25,1,445.0,125.0,1
4,1967.0,130,6,1,445.0,93.0,0
4,2036.0,130,41,1,445.0,106.0,0
4,2136.0,130,85,1,445.0,189.0,1
4,2631.0,130,12,1,445.0,275.0,1
8,3794.0,130,70,1,450.0,86.0,0
4,1187.0,130,7,1,450.0,141.0,1
15,145.0,130,7,1,450.0,130.0,1
9,6529.0,130,113,1,450.0,86.0,1
9,6771.0,130,119,1,450.0,99.0,0
0,939.0,130,12,1,450.0,277.0,1
8,3651.0,130,68,1,455.0,64.0,1
8,3959.0,130,48,1,455.0,90.0,1
4,2122.0,130,35,1,455.0,127.0,1
8,4130.0,130,127,1,460.0,92.0,1
8,4224.0,130,59,1,460.0,110.0,1
3,1489.0,130,3,1,465.0,195.0,0
14,3867.0,130,6,1,475.0,95.0,1
17,2706.0,130,48,1,475.0,80.0,0
4,1605.0,130,13,1,485.0,173.0,1
13,365.0,130,6,1,490.0,83.0,0
4,1201.0,130,10,1,495.0,255.0,1
17,1575.0,130,41,1,500.0,95.0,0
4,2389.0,130,4,1,505.0,132.0,1
8,3825.0,130,185,1,510.0,107.0,0
0,235.0,130,0,1,510.0,106.0,0
8,3757.0,130,174,1,515.0,105.0,1
4,1829.0,130,19,1,515.0,195.0,0
4,2833.0,130,45,1,515.0,309.0,1
10,5398.0,130,143,1,515.0,119.0,0
10,5122.0,130,43,1,516.0,137.0,0
8,3759.0,130,101,1,520.0,59.0,0
8,3854.0,130,109,1,520.0,130.0,0
8,4364.0,130,126,1,520.0,69.0,1
4,1419.0,130,15,1,520.0,317.0,1
4,2553.0,130,86,1,520.0,172.0,1
9,6382.0,130,141,1,520.0,127.0,0
9,6660.0,130,100,1,520.0,63.0,0
8,3777.0,130,69,1,525.0,49.0,0
8,3875.0,130,81,1,525.0,88.0,0
4,2215.0,130,24,1,525.0,207.0,1
4,2303.0,130,37,1,525.0,193.0,0
4,2405.0,130,30,1,525.0,86.0,1
10,5357.0,130,60,1,525.0,122.0,1
8,4103.0,130,124,1,530.0,70.0,0
4,1767.0,130,6,1,530.0,99.0,1
4,1921.0,130,12,1,530.0,280.0,1
4,2217.0,130,33,1,530.0,285.0,0
9,6339.0,130,104,1,530.0,113.0,0
17,332.0,130,48,1,530.0,70.0,1
8,3773.0,130,75,1,535.0,59.0,0
4,1321.0,130,76,1,535.0,173.0,1
4,1748.0,130,25,1,535.0,119.0,0
4,1893.0,130,7,1,535.0,138.0,1
10,5216.0,130,52,1,535.0,153.0,1
8,3755.0,130,58,1,540.0,55.0,0
8,3775.0,130,131,1,540.0,93.0,1
4,2745.0,130,18,1,540.0,332.0,1
9,6357.0,130,114,1,540.0,93.0,0
9,6406.0,130,70,1,540.0,90.0,1
9,6608.0,130,178,1,540.0,85.0,1
8,3697.0,130,90,1,545.0,124.0,1
8,3830.0,130,192,1,545.0,94.0,0
4,2149.0,130,2,1,545.0,307.0,0
10,5324.0,130,49,1,545.0,107.0,1
9,6341.0,130,158,1,545.0,99.0,0
17,767.0,130,60,1,555.0,105.0,0
11,3018.0,130,39,1,573.0,105.0,0
4,1108.0,130,4,1,575.0,130.0,1
7,6671.0,130,6,1,575.0,84.0,1
4,1922.0,130,35,1,580.0,125.0,0
4,1035.0,130,85,1,595.0,182.0,1
4,1175.0,130,7,1,595.0,136.0,0
9,6325.0,130,153,1,595.0,140.0,1
8,3710.0,130,242,1,600.0,79.0,0
8,3826.0,130,207,1,600.0,117.0,1
4,1305.0,130,13,1,600.0,163.0,1
4,1918.0,130,77,1,600.0,181.0,1
14,4347.0,130,6,1,600.0,85.0,0
9,6568.0,130,210,1,600.0,84.0,0
10,7138.0,130,20,1,602.0,90.0,1
8,3803.0,130,48,1,605.0,86.0,0
8,4153.0,130,113,1,605.0,78.0,1
8,4373.0,130,134,1,605.0,134.0,0
4,1762.0,130,22,1,605.0,109.0,1
4,1823.0,130,100,1,605.0,59.0,1
10,5414.0,130,92,1,605.0,115.0,0
9,6372.0,130,73,1,605.0,79.0,1
9,6680.0,130,147,1,605.0,109.0,1
8,3829.0,130,121,1,610.0,104.0,1
4,2048.0,130,25,1,610.0,113.0,1
10,5438.0,130,39,1,610.0,108.0,1
8,4287.0,130,59,1,615.0,112.0,1
8,4299.0,130,116,1,615.0,114.0,0
4,1796.0,130,70,1,615.0,80.0,0
4,2765.0,130,42,1,615.0,107.0,1
4,2964.0,130,0,1,615.0,117.0,0
9,6617.0,130,175,1,615.0,104.0,0
8,3856.0,130,148,1,620.0,89.0,1
8,3988.0,130,103,1,620.0,95.0,0
8,4136.0,130,240,1,620.0,84.0,1
8,4212.0,130,44,1,620.0,99.0,1
4,1421.0,130,76,1,620.0,164.0,1
9,6452.0,130,20,1,620.0,103.0,1
9,6564.0,130,169,1,620.0,99.0,1
8,3694.0,130,239,1,625.0,103.0,0
8,3695.0,130,51,1,625.0,60.0,0
8,3758.0,130,241,1,625.0,88.0,0
8,3891.0,130,127,1,625.0,82.0,1
8,4232.0,130,95,1,625.0,105.0,0
4,1536.0,130,41,1,625.0,99.0,1
4,2403.0,130,37,1,625.0,190.0,1
8,3665.0,130,111,1,630.0,108.0,0
8,3699.0,130,197,1,630.0,93.0,0
8,3871.0,130,119,1,630.0,87.0,0
8,4349.0,130,243,1,630.0,82.0,1
17,1854.0,130,48,1,640.0,75.0,0
8,3768.0,130,248,1,645.0,81.0,1
9,6443.0,130,9,1,670.0,115.0,0
11,2533.0,130,39,1,674.0,105.0,1
14,4479.0,130,25,1,680.0,99.0,1
0,281.0,130,12,1,680.0,263.0,0
3,1599.0,130,3,1,694.0,196.0,1
8,3705.0,130,27,1,695.0,76.0,1
15,1485.0,130,13,1,698.0,154.0,0
1,1743.0,130,1,1,705.0,185.0,0
4,2317.0,130,33,1,705.0,277.0,1
4,1411.0,130,24,1,710.0,195.0,1
0,1215.0,130,0,1,715.0,105.0,1
4,1026.0,130,7,1,716.0,130.0,0
8,4113.0,130,126,1,720.0,68.0,1
4,1688.0,130,26,1,720.0,130.0,1
4,2323.0,130,12,1,720.0,265.0,0
4,2803.0,130,37,1,720.0,184.0,0
9,6742.0,130,84,1,720.0,89.0,1
17,3484.0,130,41,1,720.0,85.0,1
8,4259.0,130,158,1,725.0,85.0,1
4,1315.0,130,10,1,725.0,242.0,1
4,1719.0,130,15,1,725.0,309.0,1
4,1948.0,130,25,1,725.0,112.0,1
4,2393.0,130,4,1,725.0,126.0,1
4,2465.0,130,77,1,725.0,176.0,1
8,3732.0,130,194,1,730.0,45.0,1
8,3807.0,130,58,1,730.0,53.0,1
8,3926.0,130,144,1,730.0,58.0,1
8,3983.0,130,101,1,730.0,58.0,1
8,4089.0,130,75,1,730.0,54.0,0
4,1505.0,130,13,1,730.0,160.0,1
8,4209.0,130,79,1,735.0,118.0,1
10,5105.0,130,109,1,735.0,131.0,0
4,1314.0,130,43,1,738.0,133.0,0
