salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
135176.77779213156,0.0,43,4,6,2,538234.4747303039,24,490709.3760548324,0
124669.24296411978,0.0,68,1,9,1,805872.0901672167,23,47660.51227299578,0
123809.84768817828,0.0,33,2,13,2,848090.0202501634,7,405060.98929794604,0
86621.10017911195,0.0,78,0,17,1,633413.1655564925,24,120944.21262061533,1
24501.37271446414,66669.38059218288,41,0,5,0,784921.4305582518,28,162074.27489682747,0
54029.88853641574,13765.134950152147,75,4,16,4,497762.92716708116,15,263572.56385937997,0
131537.76037456281,0.0,60,3,20,3,523831.93127990246,20,256405.21450394476,1
38068.385566397184,11923.995273565604,25,1,8,2,878866.7748643256,15,305762.2884491102,0
119614.93714961542,0.0,60,0,7,1,505569.3645494604,4,141808.58982260906,1
112873.40718339114,0.0,45,0,2,6,211717.8374519486,20,477271.0337842937,0
46633.2337507405,57203.843655841185,52,2,4,5,403057.0576072699,17,79161.65318077616,0
140876.0067621917,0.0,66,4,16,1,857441.7483365441,23,146360.86811552008,1
108862.96736460034,0.0,30,3,20,2,690172.8833792423,11,291112.78660875827,0
134274.62037932716,0.0,33,1,18,0,931182.5261976655,21,262434.79937559593,0
92006.65866100934,0.0,25,0,7,8,0.0,11,433693.48574947205,0
107478.81042642736,0.0,49,3,2,1,425747.5322188989,7,198272.55134383243,0
72529.16188835964,10153.995763798861,59,1,11,8,0.0,8,110823.97458508553,0
145863.78678950772,0.0,28,4,20,3,421381.25977874396,10,101451.65388578703,0
45971.259409164035,55989.55065793187,74,4,13,4,442190.14740966854,16,324730.39429974597,1
54086.68300145588,53558.174559577106,47,0,17,0,1198211.9515491757,17,358558.3716269857,0
135209.36966664824,0.0,53,0,12,6,127310.37799689184,24,373523.031310998,0
57756.76256768239,19162.391807443568,61,1,19,2,613648.9791734784,13,313701.79559034074,1
70557.82419649872,38478.69507722698,46,3,3,0,411090.9315827845,19,162872.35760709306,0
108201.77390559854,0.0,55,1,4,2,737768.1190984935,5,465303.76905492606,0
95168.61067981932,0.0,65,3,12,3,637603.3898099296,26,125637.03040974811,1
129823.84355696231,0.0,70,4,10,7,97399.39363790856,11,47181.45288453146,0
106784.93505417541,0.0,54,3,19,5,293000.2289454777,15,391678.52475454827,0
74730.52105498032,56030.954701696486,73,3,7,5,338438.14354602434,3,120378.46634795995,0
137804.1511949906,0.0,75,3,18,1,427333.6583602274,1,399548.2035856,0
43851.67134870862,25453.16454667766,74,4,1,5,365894.08816692873,14,374234.4198558684,1
105324.04369115058,0.0,26,3,20,2,774249.8746221113,24,48642.17329899945,0
127130.42303935665,0.0,41,4,16,6,119814.98407746216,8,202532.4306697645,0
71628.41980455424,81940.2346860275,75,1,16,3,282383.9425789043,7,2340.768080147826,0
33696.52318212374,11270.458532232735,23,3,10,0,965041.9949709262,27,200141.0080346715,0
70049.5109725316,17465.732074462296,60,1,7,8,0.0,15,34048.360091101626,0
21611.601161654766,57075.05358582715,25,1,10,0,609984.9484023238,21,171259.3259280672,0
43355.919785640785,20332.20259455365,67,4,2,3,538955.3694298468,5,180013.52302724487,0
126071.24994445388,0.0,56,2,11,0,443659.6410336795,10,8904.04437459652,0
32749.46247994391,10227.116924826518,60,3,8,2,643335.6813248525,8,259085.81144413532,0
137330.7550675182,0.0,38,0,14,1,518420.2576031951,27,332088.4179242995,0
97995.92076730668,0.0,55,0,16,1,429279.1147733453,9,353256.76671282446,0
79256.87215693307,0.0,45,1,6,7,71657.84628709007,23,387815.1099499367,0
122866.58044865551,0.0,76,0,14,2,682381.3014467473,14,185547.3020160548,1
34892.43579719137,48904.971657455855,71,2,6,7,121368.26037020581,1,347834.05537972174,1
134736.22046105607,0.0,45,4,15,3,573731.9346198699,13,193808.4804921303,0
146495.9118438649,0.0,73,2,14,5,380957.99679046747,28,420495.14841009304,0
24241.45578442541,82857.84835053059,67,0,6,7,142819.2840362031,15,479788.9629049268,0
40334.234082896706,14149.774618734868,34,1,11,8,0.0,16,455984.89897876343,0
141075.925200357,0.0,65,1,9,6,219297.68054017265,2,434471.18418424885,0
122495.63881848924,0.0,70,2,16,1,743757.1979986291,28,308311.0855753797,0
104138.07419392269,0.0,57,3,2,6,248773.04112547272,20,181495.24923995935,0
148141.4086227463,0.0,79,1,15,3,614384.6999153101,24,232701.38151351482,1
23665.645422894664,35240.50183467236,22,4,18,1,837650.7024378714,18,237681.26818456958,0
30581.4136897244,60216.563844092154,31,2,1,3,737014.4260142442,26,416159.26769331197,0
89113.12868684233,0.0,48,4,19,2,698721.361484345,18,73046.81065556468,0
24629.24672095515,76672.03898345456,71,4,17,1,599574.3002881814,5,88310.0431072088,1
64476.886167917146,63836.37758340753,22,0,7,0,831639.75114851,30,417524.2937442017,0
107807.00179164027,0.0,63,0,13,8,0.0,27,207379.84057768417,1
25497.08333168919,79077.31971337853,50,1,20,2,535907.717385558,19,66536.70113179677,0
51741.959387101815,83165.81516126251,44,0,12,8,0.0,2,318418.95344748115,0
67353.97656488643,22614.350330590474,23,3,16,2,495808.7712381014,22,130840.69398923709,1
68486.79758001972,26930.433463329922,46,4,11,0,1129589.2089667926,14,496261.8640710578,0
91092.61726815731,0.0,80,3,5,0,986979.8546247811,20,391682.1276390539,0
40494.480758262056,54066.25787952144,20,3,12,7,131340.80823070163,6,251335.01888051152,0
101416.57871792513,0.0,76,3,7,4,486240.3604580241,13,141825.77010979987,1
55505.666994740735,37850.29392673024,73,1,15,8,0.0,24,321229.3633347915,1
65679.93145385679,54484.95372780094,68,1,6,4,408241.63038513,28,37185.13245509292,0
129742.48427324781,0.0,55,0,12,2,636929.7270992846,17,189955.0006169388,0
66538.20108519422,44093.26477329038,77,1,11,2,548412.712759435,8,400478.13630587055,1
81048.31180936703,0.0,73,4,18,2,662529.2098376761,7,15123.66928737907,0
87105.43637609544,0.0,65,3,17,2,886678.1431574374,17,380802.27437419555,0
137443.60124184377,0.0,74,2,2,0,583444.5614723405,6,2296.9388281874335,0
142545.58993363898,0.0,72,0,14,2,897121.8158283115,12,233361.99286998776,1
93697.1562340435,0.0,43,4,7,2,666769.6114772091,16,425990.76904995396,0
33829.4432270819,61084.719751662415,44,4,13,3,686703.3336196902,23,193469.39224237853,0
60268.44229451507,76979.54930019724,27,0,17,3,288314.4811293667,14,314987.7146896762,0
143723.3682970981,0.0,73,1,18,8,0.0,29,155302.88872140125,1
121427.5956151663,0.0,55,4,4,4,311241.9098620167,26,99036.64221572051,0
83316.56573133354,0.0,57,1,12,4,438767.11364091357,13,220747.22020855293,0
138696.56002598233,0.0,80,2,6,6,241686.41157350602,1,380661.3681797767,0
31062.887863120406,54273.36604073613,64,1,20,4,414606.3538378974,23,404340.047615751,1
49286.281129333336,74781.72331768298,45,4,20,8,0.0,9,259126.69935177497,0
96948.67175544614,0.0,32,3,20,4,206856.59691275374,7,237149.07134457742,1
142750.71213574917,0.0,51,3,7,3,256466.28603526417,30,131937.76806430574,0
46973.128454478516,49417.901462330425,27,4,7,8,0.0,26,218753.44301639305,0
148124.78906998443,0.0,37,0,12,5,318306.1857732817,20,446772.8914327634,0
52966.2037939516,78407.06485768357,45,3,6,7,60156.33840551352,6,335058.1382969831,0
114401.87887268008,0.0,54,0,17,6,226499.97757834487,17,322896.76721112285,0
46601.72511630376,55157.653454776184,58,1,6,7,121431.4897860107,3,42419.711566931415,0
27231.038933075673,40757.59571849238,59,1,17,0,524013.55013944133,28,360812.2058659005,0
122579.16199838843,0.0,36,0,17,7,137135.28305777576,14,161222.59340100698,0
55472.9378655608,21938.152089161093,42,3,5,8,0.0,26,6121.561694184707,0
30320.19773003045,40344.10653166259,23,3,3,7,144704.31460886792,6,402030.0115357023,0
115542.63789583872,0.0,61,0,14,0,954600.8351022485,29,64016.82995507929,0
131362.7511705922,0.0,40,4,3,4,363171.2804877844,17,114962.24977928548,0
137559.2040349411,0.0,50,1,11,1,426581.6399254061,29,470174.73843942845,0
100307.48857069774,0.0,28,3,7,5,186343.14254698018,5,97951.20462568807,0
65219.19371550671,39359.68737705382,45,0,9,3,526419.4770186446,8,260705.96072563212,0
79613.16627104854,0.0,66,2,10,5,207467.68593474294,9,2888.2606904883646,0
25918.679509244757,70004.64335086089,24,0,7,0,1090065.9878995602,23,68394.22397956335,0
29513.634104253055,45596.79932261963,61,4,15,7,129687.57813747223,6,130530.9484032971,0
132043.29896188944,0.0,56,3,11,3,680451.9920058958,20,287829.65898179356,0
28868.922242051918,12313.205754783085,20,0,18,2,533546.5497560754,10,74728.45626706653,0
125663.08923103199,0.0,51,0,15,2,796190.4142600172,17,382143.45314946753,0
68342.19376376685,75205.26615526224,29,4,11,5,390987.02253243804,20,356939.08920436265,0
121724.8627999801,0.0,49,4,12,6,193479.46688895085,22,47177.83992948227,0
25949.82633533609,49757.27554428852,42,1,17,7,130900.93914329402,20,477640.60148617544,0
63901.52773205626,71854.78503607998,62,2,20,0,721941.4542351912,14,251042.06559711488,0
85840.12045217893,0.0,60,3,15,8,0.0,26,372821.67470572755,0
66498.51165025421,19110.15863807512,24,4,13,0,1029474.6012611332,4,167266.38528067787,1
73219.44004194892,46084.88126906149,63,2,15,8,0.0,16,175964.21572089504,0
111534.8373466754,0.0,32,3,13,3,475859.0300899469,6,169276.98956982017,0
110969.92592169897,0.0,70,1,20,2,796924.3924769519,5,90159.96081876293,1
71373.67177510605,81203.24982070034,20,2,4,0,828728.5136459047,27,90017.27269884553,0
128729.21700358024,0.0,23,3,6,5,195201.62735277432,8,19051.925532852732,0
72467.49425905061,52517.665496101254,36,2,19,1,584894.4451978497,23,303415.06754965323,0
68519.71561187839,58786.568490217265,71,3,7,1,519350.4092475068,17,1418.6360266992826,0
43503.298090478784,42722.08285235193,76,0,16,6,184341.3756071834,25,88602.01988273309,0
107426.2603858196,0.0,41,4,3,7,99626.3902558484,24,317935.7986166084,0
118029.74674850648,0.0,73,2,9,8,0.0,28,313562.12545707286,0
58076.008763731195,65832.82017436667,50,2,2,1,820495.723883844,30,226736.91918288564,0
33943.56710511049,40182.94432003764,59,0,9,8,0.0,28,69653.0137371234,0
49303.79151862152,45649.75017453625,47,2,15,4,272841.7322312003,2,493116.58363811945,0
119836.49303178745,0.0,38,4,6,3,712449.4287592294,22,140083.97496872098,0
51553.65574834149,17513.075079695118,56,2,15,4,575594.2242950595,23,479601.4324923716,0
113105.27109683554,0.0,63,3,12,6,288186.8118898608,6,157395.00613937242,1
52348.57170413541,58892.36096244662,76,1,18,5,445645.4503903871,16,413778.9627013891,1
93015.85426281065,0.0,50,3,7,8,0.0,8,39683.435242491796,0
30555.14251421158,68049.5318706829,43,3,5,6,105560.6985488466,14,180296.7835265593,0
112343.3888400988,0.0,28,0,7,0,1146962.3655826137,11,31522.037360344257,0
126555.8324108652,0.0,67,0,7,2,726810.5996689127,21,393254.6750023764,0
96282.27823070518,0.0,38,3,7,1,613831.2798096141,21,483168.8909862653,0
29434.50694876383,27300.732984654922,69,0,4,4,307925.2784491438,8,243590.1214520429,0
121586.22782193456,0.0,56,0,15,4,213404.71321734035,10,233543.2913686657,0
54680.356664802945,21094.264111491873,27,4,11,5,269083.5832682723,1,371937.5031556208,0
39098.00672985609,52127.110409754976,62,0,12,5,212627.34469932487,3,5298.8770809495045,0
132585.0654231283,0.0,52,2,14,3,582855.9169856111,10,338377.9725631345,0
32267.003283393642,40993.29796929195,63,2,10,4,590055.9023836771,27,345957.71928240533,1
50247.65643072137,46260.49372402135,50,0,9,0,859228.6975339219,15,245794.6642145451,0
119310.57198209163,0.0,47,0,7,8,0.0,11,234636.72263447283,0
38606.94877296622,82342.76997683456,38,0,3,1,497782.1548930431,16,318947.5980627971,0
40246.106875336474,11479.545854712695,22,1,11,3,596991.8300100068,9,475204.1334640984,0
115671.37433625734,0.0,58,1,13,4,515306.8022084785,20,73415.94665582907,0
76062.53873889233,0.0,34,3,8,2,466453.67963539914,28,291129.74619278475,1
68432.24827962299,25167.303743596385,38,1,5,6,229125.845924498,6,439278.9060604739,0
106153.16931039219,0.0,71,0,5,4,276786.47891643434,14,3038.2448086401228,0
39003.78592142326,74933.41616652824,75,3,2,1,631359.9512103065,17,22601.94471058258,0
78109.34305620239,0.0,44,2,11,2,377644.61941931833,8,50409.43008524379,0
139341.087987668,0.0,56,0,18,0,1094198.5338197502,4,321797.59475507383,0
105352.47053535894,0.0,70,0,10,7,98546.64195584744,22,246814.90280549895,1
126325.25955666044,0.0,26,3,17,1,683815.0486018475,15,61441.94768217892,0
91739.19144737795,0.0,35,0,12,6,109896.61827379969,27,334329.67340650735,0
85158.37925394265,0.0,68,2,1,1,514618.4150223915,19,444126.34694419964,0
107448.2573838759,0.0,21,1,2,3,564929.8885737854,27,409620.9310144869,0
147031.51911310825,0.0,61,3,7,7,87623.9780384791,18,215540.16735402477,1
99730.35087867005,0.0,25,0,4,3,549390.910285299,15,264170.31335154874,1
131058.8498569091,0.0,23,2,14,0,504502.93504309165,1,62211.14264063688,0
49909.52644865854,62250.06687226124,51,1,20,0,1085205.235689702,5,286646.4952945278,0
57847.86087973677,45171.59038428593,62,2,6,5,363358.27324349084,7,276773.7960302812,0
68347.1670930032,61979.491328092656,60,2,15,6,169863.3428523431,23,240830.20922726023,0
91149.28735633106,0.0,50,3,5,7,131969.26355994964,10,469830.98289476,0
148816.85496442206,0.0,61,1,7,7,115698.66714497005,1,138354.66139759956,1
146905.5179394418,0.0,29,1,5,4,291499.67237677186,1,487670.62349111954,0
48010.254391731665,10330.855686832738,66,3,18,5,445378.34732453444,29,293946.11157865793,0
37697.97499117411,18551.97079561457,62,0,15,2,444997.6887590422,16,419547.4829003649,1
146730.41173816565,0.0,32,2,2,1,785732.7271754359,10,440398.9132252977,0
102175.53779490176,0.0,55,1,2,0,634713.7348267335,8,286758.8047350716,0
134379.7915407187,0.0,42,3,5,2,712328.8982668086,19,199454.85592615593,0
33540.34352139538,62366.45478582596,49,2,10,5,307150.2770537974,23,350470.33950199327,0
107342.77500314185,0.0,60,0,16,2,634485.6110574687,22,344186.6439011903,0
104136.65027829964,0.0,78,0,17,3,276587.6610604589,14,227778.77407338048,1
43504.841650188595,38710.8619144417,42,3,17,8,0.0,5,408692.32862195227,0
114043.58785267945,0.0,39,0,10,4,442807.3124651808,14,444884.9172406195,0
38001.81454023841,22964.794216856048,39,3,19,1,753976.5766718293,9,15628.593096083443,0
148329.8227814374,0.0,73,4,11,3,384540.2757970061,28,250891.9499299922,1
93128.2393544869,0.0,32,0,12,5,439959.86991549947,12,273982.96184671746,1
145119.49791401584,0.0,64,3,15,0,1131361.010082484,3,310978.6901396555,0
105337.75516871514,0.0,61,0,7,2,549617.5610342696,23,451487.49768200546,0
50457.96711312645,37772.69281411465,32,1,18,4,510564.0983381389,6,285539.28063041356,1
93339.32108220272,0.0,41,0,18,3,455326.9781502597,18,484949.2546146868,0
108954.06324331551,0.0,43,1,18,5,381965.6834898267,27,280074.6788269602,0
52589.45383235959,45091.157589784256,42,2,10,8,0.0,8,63429.567025072516,0
146669.35646916716,0.0,27,2,14,7,57348.77879823284,2,262663.0529605412,0
56108.32413554867,25474.112725961844,66,2,18,5,330309.88270782906,12,326302.73775415035,1
138782.9226149054,0.0,32,2,5,6,133250.866196051,8,317516.01860884717,0
49067.744249590396,58459.341668188026,40,1,14,7,124125.54713325706,29,319001.01609279064,0
87710.75900865693,0.0,26,0,4,1,451238.9246559237,26,123747.45028690287,1
67614.95962139,12247.032359259163,74,1,5,0,834611.1254330559,6,232491.44591131265,0
85474.31093836512,0.0,47,3,3,8,0.0,19,44349.42924097668,0
95843.2747429106,0.0,56,0,4,1,566873.611599783,13,197071.11158030256,0
110506.56440273,0.0,54,0,20,3,547727.3936755733,21,102394.25780339212,0
72531.7821492354,28209.58595226208,38,1,5,5,231767.52252014843,20,312134.3705605113,0
36186.49347433291,57643.47950678349,42,2,16,7,134641.73731517952,27,263462.2309583829,0
60167.5568822843,16359.928485298387,71,0,1,6,126880.10628268296,25,411884.74773136794,1
89353.14894492443,0.0,50,3,5,7,119483.4201300647,6,101581.75772499361,0
51402.477002273474,53122.45270335903,46,4,11,0,1120588.1602946932,27,17732.630394546144,0
92184.21729996271,0.0,20,1,4,2,499711.35699665337,17,139736.2979150883,1
28822.784872869084,59615.86724879422,46,1,8,0,966879.2742504877,8,121942.22511061504,0
124430.20175842634,0.0,47,1,5,2,737140.5867850304,5,393859.5381141486,0
67338.38341162528,42613.964242393835,24,0,15,7,115402.69497306699,23,14927.273973650013,0
140751.25530571892,0.0,76,3,11,3,622012.7378149698,19,320550.75789800903,0
80924.08957224563,0.0,57,3,9,7,81953.12473726347,13,285374.88449363626,0
99907.78637759274,0.0,71,1,4,8,0.0,16,372419.67246985773,0
109964.54533661614,0.0,62,0,16,0,646058.6056864721,8,475363.49039191724,0
141697.72349228093,0.0,68,0,12,8,0.0,25,483473.492241698,0
127289.99993124459,0.0,21,2,6,7,139903.21018814424,26,187194.47042356298,0
79893.07181396414,0.0,68,1,18,8,0.0,26,132781.23030168389,1
20551.544554819804,60105.47220743033,33,1,14,7,67509.06871936293,22,365362.6543853022,0
46160.650248317994,46272.48765466911,70,0,10,4,413184.062204674,16,255045.58853630367,0
60707.66520300891,34564.3166625277,37,3,18,3,454617.81530612597,7,334889.3171708402,0
114525.01830835248,0.0,51,3,5,1,976854.0291705212,1,61275.66387358074,0
102762.79451420215,0.0,53,3,17,2,711245.407431165,6,322674.6093736125,0
132829.89754050685,0.0,47,3,3,6,133823.8518959569,7,393542.9420737135,0
111236.55808089883,0.0,61,4,6,2,849176.6251426535,3,20028.641910332768,0
58832.97349345741,34396.11996128422,78,3,2,6,199838.64294351405,24,271257.9043700207,0
28590.615295397096,41469.080917732805,50,1,15,3,462969.12726885476,24,447476.1902813242,0
89034.51443431401,0.0,50,1,13,4,467178.27229483746,28,296242.72293196875,0
24142.00796268386,59967.11126957774,41,3,5,3,431041.5985114442,23,360166.91456354345,0
148459.69600110233,0.0,24,2,15,1,503378.8759152218,1,484920.08362909406,0
106230.78307799691,0.0,63,3,7,4,592715.3236807582,3,192416.50715075264,1
25279.633285890948,11749.055320328893,73,3,18,6,194053.83468871287,8,27794.473425689303,0
45126.36737122133,57214.50465064411,73,3,6,8,0.0,15,37367.34016087634,0
32237.4567542274,84686.62858327941,60,0,17,1,474392.3001441206,28,100513.58857183279,0
130792.70381408266,0.0,64,0,19,7,86144.4150300042,26,489481.7893720268,0
81444.98604107721,0.0,39,4,11,3,261112.51879336388,19,392759.36055573926,0
105419.43202884369,0.0,27,2,7,2,824841.3630969316,30,96039.003837264,0
96928.13502378651,0.0,49,2,8,2,445884.11640495836,18,25402.822320539086,0
140719.5709363264,0.0,37,2,20,0,551120.3964776128,16,390553.52107762656,0
48699.045075186485,83594.2411005675,26,3,9,5,207096.9943161761,22,15866.008196453286,0
81081.00297548843,0.0,70,0,16,2,824253.8763790362,9,366659.19764182414,0
51022.3918962311,20202.323287547122,23,1,7,1,712220.5462582594,20,171754.71336582338,1
102753.85493538191,0.0,64,3,7,7,91194.28293116996,3,248988.83399340467,1
61638.83440243864,61524.04886913044,27,3,10,4,430673.60363597656,18,150630.51740051297,1
58818.78943382435,70128.50474910601,47,0,19,5,195053.0603208422,18,345096.13073183066,0
84697.24207219575,0.0,31,3,14,2,642580.1248805651,19,157856.7949866095,1
99495.13720112336,0.0,22,3,19,6,213972.23430272331,4,197181.39258851158,1
70300.96517456164,57738.99635025876,61,0,20,4,588048.3899749798,13,264653.5280949004,0
69653.35618996713,54422.345843603005,21,4,14,2,670189.4917804593,1,432982.1089995848,0
68117.3964202459,82777.99170924243,27,0,8,3,728223.6568206691,6,247149.4067120661,1
85968.20621073619,0.0,29,0,17,5,296252.1613175222,29,21652.33231766539,0
36088.0088663594,48766.77668780197,79,1,1,8,0.0,19,405609.97510632995,1
115221.5150313119,0.0,65,4,8,2,394676.51283615094,28,44375.29895205394,0
61691.44356817772,12165.599772431673,59,3,7,4,521668.23712987977,27,220035.45295215966,0
73875.84344704653,66058.92633509243,20,4,7,5,282044.74641159025,11,322425.79391659953,0
93294.36773247833,0.0,58,3,7,8,0.0,11,478290.3497397574,0
46379.0517232798,26646.776116365687,25,1,1,1,913497.3978129609,13,223108.69905987807,0
106456.05824568166,0.0,22,2,15,7,59972.00379138609,10,295318.9297388814,0
70546.5676711169,10695.424678305644,50,4,12,2,852222.8755384046,3,421656.41231527156,0
124492.05207148058,0.0,42,4,7,4,200460.63153971557,28,472970.1056598964,0
55506.30614253499,80025.15899377315,40,2,19,2,529437.9460142427,12,60636.03393912581,0
111310.90645768207,0.0,22,1,8,0,630781.653730863,30,70014.95144447061,0
141162.08126170968,0.0,32,4,3,2,457483.54473245074,22,431777.284646422,0
21783.12699697754,55021.69501053252,30,2,14,5,181030.24472429283,12,320541.50408885925,0
133557.63413008163,0.0,31,2,8,0,983299.9058888376,28,122647.60166414428,0
35749.239616018545,31980.518735910013,38,2,13,8,0.0,15,190182.67666685797,0
95461.89854735149,0.0,66,3,8,0,973877.1338455227,6,227578.89710644403,1
74070.7697383301,57593.044884551964,38,2,19,8,0.0,26,83830.29578421586,0
111222.35687114719,0.0,23,0,19,3,469711.5631250997,19,196418.2281149091,0
58909.27715455701,46193.77290233458,41,1,12,1,504654.16369011323,19,202615.3389338305,0
146697.9780335573,0.0,37,0,20,0,442632.58675088163,19,130811.894350632,0
81016.94029081802,0.0,55,2,7,0,778199.3015701291,5,61323.37555064088,0
25349.091520417074,50610.45047724723,59,4,9,0,1069350.0550217803,3,393471.64897118893,0
137325.49239481008,0.0,30,3,20,0,662323.4520086913,26,268003.76171378675,0
45578.77721955836,40500.922256545426,29,1,6,3,392576.0683142263,28,166219.00177226233,0
149728.13668465594,0.0,52,3,6,0,901570.9494250388,1,230067.14093509738,0
133510.20688015857,0.0,30,3,5,6,139312.25425927129,14,469715.65504062694,0
63384.35805656546,45937.97670662485,80,4,11,4,216171.51047594505,20,78008.44739516971,0
124997.79108939064,0.0,26,0,2,4,317082.3016526524,13,417317.02252607275,0
111824.33334655738,0.0,62,4,7,3,670688.3533628361,14,150950.5832454959,1
75783.13999770988,0.0,52,2,11,3,687263.4293960998,4,28323.84693586326,0
25608.41316567627,75249.79293117937,23,3,5,2,511052.31604076165,30,133566.84396857797,0
33962.12360156152,57988.23821637712,51,2,9,5,218889.38668681018,24,232646.09478760025,0
131259.2586396877,0.0,62,1,7,2,422826.6673952886,8,61737.31987228776,0
125999.00882986443,0.0,54,3,1,5,312772.3338029226,21,248465.0987759534,0
96151.82287684469,0.0,80,4,3,0,723608.602282643,26,260012.03504691616,1
103788.52218760632,0.0,63,2,20,8,0.0,30,408646.6576328915,0
78671.17509378234,0.0,39,4,6,6,175854.38112800935,25,211935.85233909634,1
130350.7387673555,0.0,53,3,16,1,860008.852563724,6,448592.649022877,0
126716.9011942806,0.0,42,4,19,3,342496.6920401261,29,141898.24507105802,0
77335.65028987588,0.0,52,4,19,3,375695.3870557611,18,278136.9452431613,0
94924.83015319776,0.0,80,4,1,5,439759.6286774987,16,336264.07088697253,0
112775.69247979329,0.0,80,4,2,3,264437.06777735153,4,319502.1838962059,0
45951.13662458234,36403.45533869248,49,0,14,8,0.0,4,132700.78667273815,0
100397.42253935193,0.0,22,3,4,1,755306.2501159745,9,112152.46788901323,0
87728.39428030401,0.0,77,1,12,7,118549.26221234474,25,240228.34004245762,1
26865.43462024392,25907.082248189545,78,4,11,5,438822.8802718484,30,161718.03519648282,0
82397.18200832295,0.0,80,1,20,4,408895.15253509645,17,257912.7961075382,1
77178.9575596418,0.0,56,2,17,8,0.0,9,29552.32878810643,0
74032.83257362814,53826.4314103012,35,2,7,4,374437.0352926366,16,173290.14170039303,1
71970.030466947,49112.40285980691,58,4,3,2,635571.2328531161,13,233615.73203074082,0
141949.23394288734,0.0,20,3,20,7,62410.88409654896,20,441186.91285177117,0
27638.047895404296,56548.540616044156,70,1,9,4,466828.90626261744,3,208689.1599287476,0
95208.82526898854,0.0,29,2,2,8,0.0,15,499758.68200483517,0
66362.74025663847,10708.323718321932,60,2,20,3,730833.6183254304,9,429089.23356460535,1
100119.6523505522,0.0,59,3,7,5,217402.04439376682,3,86755.658226486,0
32445.726914124796,64995.28284764127,47,0,14,1,674384.0399431216,8,299512.4517710979,0
110388.70861807243,0.0,26,3,14,1,929160.053401118,12,454882.2700385032,0
116706.1818869214,0.0,61,0,13,1,1044064.6495507839,19,257865.14823969986,1
21308.75430407279,81207.13312501005,36,3,18,1,1049455.2771322362,6,495938.8528698783,0
40296.45209904414,37946.25819527184,26,3,2,6,213534.67915308572,15,63731.16905508408,0
55208.6499355117,22476.40894591171,58,3,16,4,411206.51987928804,16,384000.0169108695,0
104867.97061324214,0.0,69,3,1,4,497496.3789883686,23,27226.750438803017,0
103775.67995450993,0.0,63,1,15,7,100175.66940277941,6,257935.28021464896,1
55403.66235869997,42928.90172059522,72,0,4,1,585629.7638088171,7,391408.8596728291,1
26522.277891681973,31359.767892469983,22,0,13,4,377295.8606491694,10,5322.982674123844,0
68427.70395778734,53230.0668030393,78,0,6,7,56741.472306281124,19,450000.5768500078,1
49548.087496658874,37787.92258237654,77,0,2,4,571614.6839630877,27,300686.87480339775,1
51252.47833652948,50092.323822146995,20,1,16,7,78129.69916245593,6,427520.79720465007,0
122315.29338749555,0.0,31,0,10,6,143212.61226619832,17,416610.0717280487,0
22842.951358397688,47152.11674680769,36,4,4,7,51338.571096538835,2,305635.7866223488,0
113605.71594014355,0.0,38,1,12,8,0.0,4,341886.9772478067,0
89174.97135933583,0.0,74,0,17,7,139681.9269902159,10,142397.88497272067,1
105457.50581920029,0.0,28,4,1,8,0.0,12,473428.49029978976,0
147706.7516655419,0.0,43,1,8,4,354659.64172786876,25,163873.96152161044,0
73564.26072387584,19688.17092260324,43,4,3,2,605345.7137605839,17,485367.40827339486,0
98660.47228355685,0.0,24,3,5,0,415367.80441304576,15,339756.8112517393,0
44749.24557701808,82067.31393611665,45,3,18,5,313693.80576980533,1,443507.1956222795,0
100757.5494531292,0.0,58,3,5,8,0.0,4,85203.67126963513,0
126730.31146072914,0.0,29,0,15,2,803716.2968538404,7,13673.901554183798,0
24861.931278049007,21971.18685412044,78,4,2,2,842396.3929400735,5,210560.79939695267,1
21371.462771342936,45088.29257587341,22,1,12,7,51501.804080292735,23,450544.66407594667,0
117325.89230753678,0.0,29,0,15,4,246149.7952162267,27,138849.66583901297,0
27926.96244994233,56145.910467843074,67,0,11,1,635862.9155293975,14,298641.65859899856,0
36217.71321939267,16116.350883740479,20,4,16,4,361083.7998171473,9,22670.9032554539,0
92706.99435575154,0.0,56,0,18,7,95551.61074684287,13,408808.7650332837,0
115026.5118857213,0.0,30,0,8,0,952507.6611000003,2,242492.51407916617,0
149418.6030203252,0.0,60,1,10,6,291641.40529905265,28,244577.41928517062,1
55916.26724983393,50625.31356866961,35,4,9,4,267416.7340388685,1,427794.94991383434,0
21891.370584685472,65797.96849528063,21,2,4,2,368250.36994022795,30,199672.05393948252,0
104930.7563252514,0.0,58,0,2,6,267368.71467355674,10,106305.61098438535,0
39482.90622003094,26866.300974114813,49,3,14,6,128802.4924308371,5,26141.38075779271,0
89917.13758804342,0.0,25,4,15,8,0.0,17,242911.53002737986,1
90254.06185635734,0.0,47,1,6,7,77015.48690180364,18,71415.60376413698,0
123934.94444379618,0.0,20,1,1,4,348310.11021671415,4,359659.40312686947,0
141497.64680130425,0.0,26,2,17,4,314952.55882582837,22,384175.95084578183,0
112299.91869091251,0.0,39,0,20,2,453991.2707807675,11,256701.41909662492,0
80465.66946901135,0.0,47,1,6,7,100705.6902740769,27,80661.03117502437,0
149690.93624981435,0.0,49,4,15,6,132100.43814320225,22,364378.66964352614,0
