feat_1,feat_2,class
0.0939755,0.0197155,3
0.3238024,0.0422821,0
0.2649434,0.0339826,1
0.1967074,0.0431649,2
0.10666,0.0192614,3
0.3548248,0.0289829,0
0.2739992,0.0123999,1
0.1943955,0.010044,2
0.0843966,0.0228588,3
0.3309153,0.0058049,0
0.24183,0.0442884,1
0.162457,0.0374764,2
0.0865579999999999,0.0371044,3
0.3493496,0.0120664,0
0.2445199,0.0063008,1
0.1924252,0.0435757,2
0.0872166,0.0049888,3
0.3037386,0.0393196,0
0.2320936,0.008533,1
0.192757,0.0439008,2
0.1035181,0.0475072,3
0.3242008,0.0470966,0
0.2595081,0.013264,1
0.1672622,0.0156387,2
0.1214131,0.0407354,3
0.3334073,0.0308426,0
0.2521548,0.0493724,1
0.1694569,0.0329019,2
0.120715,0.0120345,3
0.3226492,0.0337223,0
0.2593819,0.0239432,1
0.1547548,0.0484223,2
0.121328,0.0204392,3
0.3160564,0.0066729,0
0.2313091,0.0246255,1
0.1860167,0.0263364,2
0.1098583,0.0230512,3
0.3135714,0.0392005,0
0.2461437,0.0050533,1
0.1913364,0.0484531,2
0.1062124,0.0412003,3
0.3056228,0.0029705,0
0.2677014,0.0232099,1
0.1641864,0.0130891,2
0.1012031,0.0051759,3
0.3413539,0.0048746,0
0.2632765,0.0053787,1
0.1740186,0.0089524,2
0.1169882,0.0098145,3
0.2983913,0.0003693,0
0.2649134,0.0409689,1
0.1492319,0.0265814,2
0.0941096,0.0461564,3
0.3346465,0.0264287,0
0.265923,0.0336117,1
0.1589093,0.016435,2
0.0749844999999999,0.0045652,3
0.3287598,0.0018082,0
0.2564391,0.0152338,1
0.1642052,0.0470971,2
0.1084025,0.0073737999999999,3
0.3193094,0.0227554,0
0.2229059,0.000608,1
0.1545309,0.0312151,2
0.0704379,0.0112848,3
0.3190136,0.0250777,0
0.2405179,0.0242124,1
0.1593476,0.0425557,2
0.0973724,0.0384427,3
0.3302176,0.0390079,0
0.253127,0.0380249,1
0.1659633,0.0296407,2
0.1035563,0.014456,3
0.3057563,0.0308936,0
0.2238947,0.0443198,1
0.1789771,0.0477353,2
0.1132012,0.0291284,3
0.2882486,0.0439219,0
0.2531207,0.0226724,1
0.1814188,0.0029167,2
0.0825023,0.0280851,3
0.3028405,0.0337223,0
0.2483379,0.0149511,1
0.1685877,0.0294288,2
0.1043682,0.019613,3
0.3302611,0.0493315,0
0.2577552,0.0107137,1
0.1440744,0.015299,2
0.0655387,0.0202937,3
0.329941,0.0397656,0
0.2369556,0.0429592,1
0.1508057,0.0449786,2
0.1039898,0.0398357,3
0.3029772,0.0049325,0
0.2551998,0.0139613,1
0.1650416,0.0038194,2
0.0642039,0.029021,3
0.2994597,0.0265177,0
0.2125447,0.0370767,1
0.180557,0.0101489,2
0.0974457,0.0092087,3
0.306478,0.0341367,0
0.2348008,0.0192495,1
0.1579386,0.004642,2
0.0591116,0.0470029,3
0.3097751,0.003274,0
0.232475,0.0483138,1
0.1603608,0.0176535,2
0.0719119,0.0303052,3
0.29919,0.0041322,0
0.2394786,0.0400997,1
0.1474305,0.0426717,2
0.0763589999999999,0.0378165,3
0.316007,0.0348763,0
0.2090583,0.0373474,1
0.1436407,0.0040716,2
0.0766514999999999,0.0186979,3
0.309644,0.0493525,0
0.2101551,0.0372908,1
0.1353859,0.0123669,2
0.0536732,0.0371161,3
0.3256003,0.0177327,0
0.2050473,0.0099334,1
0.1575106,0.0315807,2
0.0942061,0.0381643,3
0.3015961,0.0225512,0
0.2140238,0.0380649,1
0.1389141,0.0007119,2
0.0562003,0.0168971,3
0.3214136,0.0259634,0
0.2427371,0.021218,1
0.1710058,0.0232858,2
0.0771480999999999,0.0179985,3
0.3025903,0.0047791,0
0.2343817,0.036022,1
0.155653,0.0056588,2
0.0823193,0.0317389,3
0.29566,0.040065,0
0.2030648,0.0487675,1
0.1492598,0.0062897,2
0.0806598,0.012731,3
0.3008178,0.0119821,0
0.2353345,0.0409413,1
0.1466103,0.0349086,2
0.0672517,0.035715,3
0.3095116,0.0402552,0
0.2247972,0.0105611,1
0.1636374,0.0160893,2
0.0555467,0.0197466,3
0.2855439,0.0281829,0
0.1956538,0.0118233,1
0.1569757,0.0143028,2
0.0662592,0.0233909,3
0.2956693,0.0199014,0
0.2368092,0.0178969,1
0.1319676,0.0370007,2
0.0917267,0.0089178,3
0.2706455,0.04078,0
0.2346033,0.0254794,1
0.1586448,0.0347278,2
0.0552776,0.004429,3
0.2723858,0.0183138,0
0.2051844,0.0380991,1
0.1583672,0.0130173,2
0.0422404,0.0065772,3
0.297407,0.0441071,0
0.2116076,0.0255738,1
0.1186391,0.0036646,2
0.0845473999999999,0.0438418,3
0.2872983,0.0385264,0
0.2010683,0.0439027,1
0.1210923,0.0071165,2
0.0654303,0.017211,3
0.3062324,0.0113835,0
0.2241227,0.0161328999999999,1
0.1344171,0.0312768,2
0.0878835,0.0191383,3
0.2754842,0.0187737,0
0.2174053,0.0300397,1
0.1497274,0.0495558,2
0.0762897,0.0429175,3
0.2978969,0.0426116,0
0.2298302,0.0160862,1
0.1216391,0.0165606,2
0.041991,0.0398661,3
0.2893336,0.022542,0
0.1937594,0.0202007,1
0.12108,0.0465314,2
0.0546488,0.0230973,3
0.2900505,0.0098537,0
0.2346247,0.0197039,1
0.1479873,0.0079159999999999,2
0.0486871,0.0167441,3
0.2682005,0.0205149,0
0.2095634,0.0497078,1
0.1583992,0.0028456,2
0.0726903,0.0280371,3
0.2899564,0.0374234,0
0.1996233,0.045256,1
0.1134321,0.0272196,2
0.0484226,0.0249433,3
0.2842989,0.045509,0
0.2267369,0.0023018,1
0.1198846,0.0434682,2
0.0592136,0.0245124,3
0.2990493,0.0381952,0
0.2111322,0.0332827,1
0.1170912,0.0163953,2
0.0395698,0.0485396,3
0.2994342,0.022334,0
0.2154161,0.0328797,1
0.1402676,0.0189335,2
0.0719016,0.0290767,3
0.2979093,0.0153038,0
0.1830953,0.0153252,1
0.1064582,0.0454148,2
0.0766016,0.0068432,3
0.2960345,0.0440888,0
0.1921187,0.0030045,1
0.1226939,0.0464179,2
0.0562066,0.0103486,3
0.2611969,0.0260875,0
0.2070786,0.0072566999999999,1
0.1496127,0.0429571,2
0.0337839,0.0338248,3
0.2664804,0.0489399,0
0.182012,0.0150153,1
0.1192027,0.0323001,2
0.0501247,0.013062,3
0.2508592,0.0161649999999999,0
0.2155767,0.0203124,1
0.1118968,0.0227969,2
0.050859,0.0173423,3
0.2642947,0.0187013,0
0.1829994,0.013099,1
0.1197354,0.0455129,2
0.0396777,0.0225138,3
0.2951523,0.0229359,0
0.1879403,0.0364253,1
0.1330798,0.0255647,2
0.0333344,0.0418327,3
0.2811404,0.0394878,0
0.1956449,0.0095963,1
0.1342841,0.0017535,2
0.0640498,0.0463597,3
0.2553338,0.0152156,0
0.1732412,0.00639,1
0.1367624,0.0357583,2
0.0381954,0.0381952,3
0.272692,0.0068721,0
0.2175547,0.0389389,1
0.1122875,0.0125542,2
0.0598532,0.000894,3
0.2544278,0.0232432,0
0.1971298,0.0474793,1
0.1311442,0.0173633,2
0.0596165,0.0356588,3
0.2591829,0.0120227,0
0.2024515,0.0127952,1
0.1206643,0.0498691,2
0.0244981,0.0251019,3
0.2771943,0.0473867,0
0.1688261,0.0310022,1
0.1210287,0.0211306,2
0.0484419,0.0021666,3
0.275834,0.0014751,0
0.1873798,0.0385692,1
0.1243746,0.0158183,2
0.0272356,0.0042679,3
0.2465397,0.023514,0
0.2137179,0.0312992,1
0.1129746,0.0404837,2
0.0200337,0.0391333,3
0.2830514,0.0200906,0
0.1984129,0.0168834,1
0.1310694,0.0433267,2
0.0585561,0.0439523,3
0.2424074,0.0101145,0
0.2126263,0.0250585,1
0.1354077,0.0225833,2
0.034182,0.0341314,3
0.255374,0.0335867,0
0.1713316,0.0177428,1
0.1215496,0.0007410999999999,2
0.0520169,0.0347235,3
0.2499028,0.0007391,0
0.1956172,0.0220328,1
0.129572,0.0465917,2
0.0271985,0.0050942,3
0.2524561,0.0371904,0
0.1970922,0.0386282,1
0.1241755,0.0428382,2
0.0503568,0.005868,3
0.2773909,0.0368552,0
0.1681132,0.0139204,1
0.1249576,0.0313955,2
0.0538035,0.0275299,3
0.2413727,0.0304816,0
0.1880472,0.0190179,1
0.084336,0.0359967,2
0.0158825,0.0028526,3
0.2711682,0.0381862,0
0.1826615,0.0177668999999999,1
0.0883938999999999,0.0003111,2
0.0230152,0.0363272,3
0.2778353,0.0327802,0
0.1769078,0.0015247,1
0.1223858,0.0294363,2
0.0191106,0.0109731,3
0.2354128,0.0482146,0
0.1570643,0.0221483,1
0.1169658,0.0010864,2
0.0127269,0.027352,3
0.249334,0.0141217,0
0.1644454,0.0288997,1
0.1159891,0.0378312,2
0.0109106,0.0021431,3
0.2292181,0.030947,0
0.1823552,0.0451116,1
0.1144538,0.0478022,2
0.0231766,0.0226729,3
0.2402478,0.0244581,0
0.1730421,0.0106164,1
0.1041431,0.0299272,2
0.0055776,0.0075752,3
0.2318814,0.0326996,0
0.1960471,0.0101061,1
0.0903703,0.0069372,2
0.0401575,0.0236023,3
0.2507045,0.0151613,0
0.189196,0.0459392,1
0.0909526,0.0155879,2
0.0014507,0.0351342,3
0.2261017,0.0265917,0
0.166964,0.0036418,1
0.1004959,0.029476,2
0.0198722,0.014585,3
0.2569224,0.014454,0
0.1851225,0.0199921,1
0.0831813,0.0430367,2
0.029727,0.0249278,3
0.2367659,0.0016570999999999,0
0.1977968,0.0175199,1
0.1111802,0.0495069,2
0.0299499,0.0356921,3
0.2458081,0.00271,0
0.1881969,0.0337045,1
0.1024863,0.0310576,2
0.0347042,0.0421555,3
0.2776803,0.0194293,0
0.1838879,0.0248764,1
0.0917967,0.025365,2
0.0182142,0.0181129,3
0.2671724,0.0457308,0
0.1615246,0.04971,1
0.0992402,0.0322711,2
0.0481676,0.0108701,3
0.2426266,0.0345477,0
0.1724178,0.0005991,1
0.124575,0.0106401,2
0.0541746,0.0439399,3
0.2345961,0.0132839,0
0.18866,0.0045826,1
0.1161214,0.0360091,2
0.0204258,0.0469629,3
0.247775,0.0350695,0
0.1755388,0.0451694,1
0.1054256,0.0383148,2
0.0499153,0.0455279,3
0.2513461,0.0243845,0
0.1829218,0.0303916,1
0.0853686,0.0146384,2
0.0179937,0.0449656,3
0.2558186,0.0131838,0
0.2107447,0.0052366,1
0.1026667,0.0143484,2
0.0243698,0.0399831,3
0.2499196,0.0008836,0
0.1998065,0.0102028,1
0.1169723,0.0479443,2
0.0583,0.0023542,3
0.2657461,0.0371931,0
0.1768664,0.0064919,1
0.1002675,0.0429069,2
0.0389081,0.0476681,3
0.265715,0.035774,0
0.2074631,0.0189564,1
0.0993608,0.0244552,2
0.0253836,0.044489,3
0.2615591,0.0028512,0
0.178549,0.0398928,1
0.1242497,0.0103672,2
0.057746,0.0099015,3
0.2653682,0.0214426,0
0.2132363,0.0481873,1
0.099714,0.0266193,2
0.0334918,0.0304724,3
0.2904669,0.0409743,0
0.2111638,0.0217626,1
0.1291787,0.0402948,2
0.0307602,0.037638,3
0.2606625,0.042141,0
0.214504,0.0237556,1
0.1240699,0.0460861,2
0.044698,0.0481888,3
0.2922752,0.0252485,0
0.2004894,0.0001412,1
0.1268583,0.0151451,2
0.0688988,0.0417396,3
0.2595119,0.0453275,0
0.1824531,0.0158687999999999,1
0.1136315,0.0150757,2
0.03223,0.0056314,3
0.2920184,0.0409957,0
0.1913881,0.0455572,1
0.1136667,0.0287387,2
0.0274419,0.009493,3
0.2609364,0.0054047,0
0.218396,0.0144378,1
0.1078033,0.0048879,2
0.0637324,0.0322474,3
0.294808,0.0198907,0
0.2056546,0.0251488,1
0.1031774,0.0296798,2
0.0643914,0.0009872,3
0.2704658,0.0389007,0
0.2102221,0.0273881,1
0.1054855,0.0341541,2
0.0557582,0.0387757,3
0.2843171,0.0421545,0
0.2058886,0.0435689,1
0.113789,0.0371745,2
0.0305133,0.0308093,3
0.3004446,0.0416618,0
0.2197235,0.0499272,1
0.1085596,0.0283292,2
0.0582453,0.0245007,3
0.2849387,0.0235362,0
0.1878938,0.0393705,1
0.1284704,0.0145205,2
0.0449539,0.0060651,3
0.2851291,0.0417018,0
0.1922209,0.0139266,1
0.143929,0.0444004,2
0.0339058,0.0366627,3
0.2635912,0.0171335,0
0.1973398,0.0013117,1
0.1330476,0.030481,2
0.0475117,0.0051739,3
0.2703499,0.0146228,0
0.1979342,0.0408288,1
0.1499791,0.0035536,2
0.0380889,0.031007,3
0.27272,0.0437439,0
0.1835397,0.0157716,1
0.1207464,0.0486207,2
0.0737754,0.0433655,3
0.2735041,0.0431031,0
0.2129269,0.0439544,1
0.1083366,0.039307,2
0.0471883,0.0104717,3
0.2705927,0.0385506,0
0.2034013,0.0434776,1
0.1551612,0.0235664,2
0.0392953,0.0410837,3
0.2845201,0.0034223,0
0.2212749,0.0361777,1
0.1217491,0.0291793,2
0.039028,0.0476003,3
0.263685,0.0113255,0
0.193154,0.0047834,1
0.1299944,0.0203961,2
0.0742367,0.020743,3
0.2836938,0.029574,0
0.1968818,0.0291934,1
0.1446859,0.0096458,2
0.0694459,0.0253081,3
0.2728831,0.022973,0
0.2117622,0.0026778,1
0.147431,0.0477387,2
0.0456435,0.0253902,3
0.3063586,0.0324794,0
0.2099948,0.048449,1
0.1499944,0.0230468,2
0.0653074,0.0394945,3
0.2847043,0.0126493,0
0.2292632,0.0143995,1
0.1325662,0.0304559,2
0.0658512,0.0162432,3
0.2656983,0.010931,0
0.2128366,0.0323447,1
0.1541132,0.0141191,2
0.0634933,0.029712,3
0.2908783,0.0478176,0
0.2004482,0.0224619,1
0.1336134,0.0397755,2
0.0464278,0.0377631,3
0.3061588,0.0259974,0
0.2128835,0.0461631,1
0.1190358,0.027499,2
0.085938,0.0371043,3
0.3079429,0.0423268,0
0.2255896,0.0379095,1
0.1530719,0.0287566,2
0.0802087,0.0114793,3
0.2955149,0.0357048,0
0.242699,0.0278952,1
0.1337808,0.0140327,2
0.0728772,0.0185641,3
0.3194524,0.0467352,0
0.2139483,0.0430924,1
0.1336997,0.0131589,2
0.0949189,0.0354825,3
0.2760756,0.0003501,0
0.2115635,0.0122892,1
0.157664,0.0127287,2
0.0578776,0.0283953,3
0.3187494,0.0092215,0
0.2423547,0.0166445,1
0.1542097,0.0143783,2
0.0726172999999999,0.019553,3
0.3150452,0.0049815,0
0.235321,0.0075478999999999,1
0.1560862,0.0276918,2
0.0973037,0.0068473,3
0.2945247,0.0372719,0
0.2074428,0.0285755,1
0.1687986,0.0010826,2
0.0712721,0.0395712,3
0.2899756,0.0470698,0
0.2313431,0.0019934,1
0.1687178,0.0082319999999999,2
0.0961317,0.0004721,3
0.2902684,0.0056568,0
0.2231551,0.0378714,1
0.1327032,0.0461866,2
0.0841645,0.048595,3
0.3136662,0.040135,0
0.2406557,0.0411533,1
0.1347849,0.0495127,2
0.0761348,0.0349608,3
0.2999983,0.031418,0
0.2359361,0.0138323,1
0.1433201,0.0330667,2
0.078713,0.0091572,3
0.2959779,0.0497184,0
0.2295701,0.0469335,1
0.159621,0.0255963,2
0.0744828,0.043545,3
0.2823532,0.0381023,0
0.2247634,0.0394933,1
0.1659968,0.0191857,2
0.0624045,0.0336916,3
0.2842246,0.0420166,0
0.2216247,0.01417,1
0.1375438,0.0133692,2
0.0563598,0.0272527,3
0.3302123,0.0263235,0
0.2160641,0.0038786,1
0.1469557,0.0364316,2
0.0979116,0.0078103,3
0.3094878,0.0220801,0
0.2472715,0.0016251,1
0.1577236,0.048368,2
0.0956997,0.0063849,3
0.3010166,0.0007734,0
0.2167249,0.031331,1
0.1530722,0.0260148,2
0.1028892,0.0141202,3
0.3117428,0.0023409,0
0.2516444,0.0432546,1
0.1684091,0.0361593,2
0.0802419,0.0096282,3
0.3230559,0.0324909,0
0.2200334,0.0477725,1
0.1383534,0.0290218,2
0.0630445,0.0196565,3
0.3045073,0.0068637,0
0.2592086,0.0424908,1
0.1409647,0.0136684,2
0.0759008,0.0465893,3
0.3113076,0.0373821,0
0.2567211,0.0261083,1
0.1833563,0.0129437,2
0.0638663,0.0058049,3
0.289177,0.0474652,0
0.2427599,0.0451379,1
0.1429366,0.0121966,2
0.0957231,0.0339338,3
0.3204692,0.0204428,0
0.234505,0.0470515,1
0.1767607,0.02881,2
0.0669055,0.0182498,3
0.309563,0.0307512,0
0.2236603,0.0150493,1
0.1701818,0.0404166,2
0.0839624999999999,0.0312023,3
0.3135453,0.0494,0
0.2505276,0.0167681,1
0.1640643,0.0480939,2
0.1028923,0.0331322,3
0.3378254,0.0013094,0
0.2360578,0.0302735,1
0.1466813,0.0308053,2
0.0976793,0.0115552,3
0.3019268,0.0294551,0
0.2607374,0.0311847,1
0.1542543,0.0244776,2
0.0938944,0.0009152,3
0.3197918,0.0120137,0
0.2669765,0.0017708,1
0.1674454,0.0394188,2
0.1152653,0.036504,3
0.3380587,0.0074171999999999,0
0.2316305,0.0332977,1
0.1834999,0.0235118,2
0.1205245,0.0013714,3
0.3458424,0.0226086,0
0.2277731,0.0449234,1
0.1936687,0.0222703,2
0.0996945,0.0029168,3
0.3120391,0.0404612,0
0.2521526,0.049912,1
0.1752293,0.0198148,2
0.0877722999999999,0.0015133,3
0.3169477,0.0301803,0
0.2355171,0.0426326,1
0.1809916,0.0152069,2
0.107944,0.0106233,3
0.3233932,0.0425178,0
0.2341094,0.0377188,1
0.190582,0.024708,2
0.1025632,0.033899,3
0.3184611,0.006995,0
0.2666297,0.0444594,1
0.168931,0.0357772,2
0.08214,0.0495925,3
0.3229673,0.0212824,0
0.249696,0.0362031,1
0.1818919,0.016947,2
0.0865893999999999,0.0152413,3
0.3386984,0.0063009,0
0.2521993,0.0317596,1
0.1634182,0.046024,2
0.0998556,0.0372477,3
0.3252471,0.0273839,0
0.2467435,0.0057522,1
0.1580628,0.0174153,2
0.1177563,0.0232798,3
0.3220908,0.0139193,0
0.2402118,0.0412196,1
0.1998073,0.0206442,2
0.0810506,0.0440468,3
0.3431427,0.0487374,0
0.243889,0.0022784,1
0.1993256,0.0065837,2
0.116769,0.0316166,3
0.3178113,0.0137845,0
0.2395957,0.0482645,1
0.1828982,0.0281984,2
0.0931266,0.0186899,3
0.3141151,0.0207688,0
0.2825206,0.041681,1
0.1843564,0.0492754,2
0.1139728,0.0157028999999999,3
0.3435812,0.0033549,0
0.2723661,0.0335353,1
0.1592863,0.0063338,2
0.1247025,0.0115799,3
0.3409562,0.0462229,0
0.2685273,0.0241498,1
0.1736179,0.0075952,2
0.1129972,0.008342,3
0.3599339,0.0229669,0
0.2802778,0.0124993,1
0.1626216,0.0225564,2
0.1140134,0.0057778,3
0.3612756,0.0448761,0
0.2760437,0.0200355,1
0.1747089,0.0107469,2
0.1351923,0.0348739,3
0.3536994,0.0190476,0
0.2632113,0.0411526,1
0.2039727,0.009072,2
0.096845,0.0212325,3
0.3278337,0.0263093,0
0.2418467,0.0480295,1
0.1781624,0.0146331,2
0.106037,0.0172403,3
0.3267741,0.0005675,0
0.2463135,0.044061,1
0.2119221,0.0339061,2
0.125972,0.0268448,3
0.3262309,0.0380382,0
0.2761334,0.0156368,1
0.2124942,0.013234,2
0.1316674,0.0079997,3
0.3441779,0.0187406,0
0.2455627,0.0183211,1
0.1688562,0.0286093,2
0.1214689,0.0092302,3
0.3272706,0.0113462,0
0.2461153,0.0007904999999999,1
0.1912251,0.0200341,2
0.1065627,0.0431273,3
0.3517566,0.0143499,0
0.2740366,0.0078992,1
0.1738235,0.0178328,2
0.1049325,0.0084504999999999,3
0.3583203,0.0211016,0
0.2852547,0.017749,1
0.1759089,0.0167208,2
0.1048582,0.047548,3
0.3350951,0.0057467,0
0.2499184,0.0438293,1
0.2094065,0.036441,2
0.096326,0.0452263,3
0.3489998,0.0225905,0
0.2681262,0.0437927,1
0.191536,0.0443479,2
0.1434426,0.0377239,3
0.3709403,0.0266161,0
0.2695258,0.0382981,1
0.2092581,0.0075151,2
0.1264206,0.0498121,3
0.3475034,0.0088427,0
0.259068,0.0482567,1
0.1986148,0.0263414,2
0.1008156,0.0040352,3
0.3383198,0.0371149,0
0.2739654,0.0107104,1
0.2160518,0.0249545,2
0.1412784,0.0018851,3
0.3713491,0.0067639,0
0.2534477,0.0396428,1
0.1893253,0.0023147,2
0.1153106,0.0483263,3
0.3444571,0.0220798,0
0.2744803,0.0348019,1
0.2158461,0.0324914,2
0.1150314,0.0499554,3
0.3601351,0.0042694,0
0.2973469,0.015404,1
0.2130971,0.0163253,2
0.143907,0.0284982,3
0.3420511,0.0217221,0
0.284278,0.0143767,1
0.2143971,0.0413534,2
0.1362639,0.0016749,3
0.3527683,0.0394711,0
0.2723586,0.0046483,1
0.1928258,0.0046932,2
0.126089,0.027832,3
0.3741834,0.0399214,0
0.2765574,0.0003292,1
0.1995098,0.0006076,2
0.1347627,0.0144993,3
0.3333612,0.0428966,0
0.2869694,0.0286859,1
0.1899774,0.0144277,2
0.1506247,0.0394678,3
0.3819118,0.0440446,0
0.2678377,0.0084509,1
0.2270287,0.0375951,2
0.1133384,0.0217039,3
0.361773,0.006521,0
0.3001483,0.0343109,1
0.2171946,0.0065092,2
0.1140111,0.0436651,3
0.3428121,0.0035411,0
0.2656252,0.0304979,1
0.1939453,0.0331993,2
0.1504188,0.0425869,3
0.3708474,0.0103497,0
0.2675019,0.0400591,1
0.1976243,0.0121706,2
0.1263446,0.0103166,3
0.3496869,0.0449439,0
0.3042651,0.0381129,1
0.2326442,0.0091002,2
0.1428429,0.0272551,3
0.3678418,0.0338688,0
0.2795914,0.0067611,1
0.2004694,0.0244652,2
0.1150243,0.0404704,3
0.3672264,0.0441572,0
0.2814295,0.0019979,1
0.192496,0.0347726,2
0.1357275,0.0224157,3
0.3868184,0.0395672,0
0.2825942,0.0339772,1
0.204464,0.0037024,2
0.1347998,0.047312,3
0.3840497,0.0414849,0
0.2691079,0.0245681,1
0.2067875,0.0323867,2
0.1259552,0.0065656,3
0.3756658,0.0431949,0
0.2974097,0.0474105,1
0.2312128,0.0455769,2
0.1434905,0.0147967,3
0.3873137,0.0327892,0
0.2923352,0.0489073,1
0.2007967,0.0422318,2
0.1181592,0.0011758,3
0.3692876,0.0247249,0
0.2719085,0.0433536,1
0.2005431,0.0240408,2
0.1350429,0.0202528,3
0.3825837,0.0242601,0
0.2872149,0.0317099,1
0.2160088,0.0157962,2
0.1240797,0.0012099,3
0.3825774,0.0227281,0
0.277394,0.0351458,1
0.2251292,0.0444773,2
0.1365118,0.0268054,3
0.3871838,0.019883,0
0.2808652,0.0020281,1
0.2141246,0.0475972,2
0.1599264,0.0166649,3
0.358185,0.0322834,0
0.2906056,0.0392887,1
0.2359832,0.0131582,2
0.1298562,0.0312646,3
0.398001,0.0374513,0
0.3234307,0.005237,1
0.2270631,0.0428229,2
0.1370892,0.0060663,3
0.3773259,0.032242,0
0.2787887,0.0365072,1
0.2009788,0.0097054,2
0.1713507,0.013772,3
0.3837422,0.0461561,0
0.298134,0.0335922,1
0.2171797,0.0333364,2
0.1427763,0.0027018,3
0.3952017,0.0492256,0
0.3258793,0.0148973,1
0.238434,0.0298111,2
0.1454591,0.0467788,3
0.3947297,0.0105964,0
0.3191144,0.0108589,1
0.2098941,0.0252161,2
0.1411511,0.0149165,3
0.3947441,0.0366405,0
0.2792099,0.0143679,1
0.251231,0.0398126,2
0.1427604,0.0009064,3
0.3628986,0.0158631,0
0.3004745,0.0307775,1
0.2054364,0.009401,2
0.1793261,0.0044579,3
0.36102,0.0334699,0
0.3012575,0.0208401,1
0.2168472,0.0103077,2
0.1493374,0.0007994,3
0.3835202,0.0385487,0
0.3224351,0.0487117,1
0.2293396,0.0169716,2
0.1559693,0.0111149,3
0.3924912,0.0087533999999999,0
0.3037275,0.0488652,1
0.2140901,0.0268953,2
0.1580968,0.0476163,3
0.3916653,0.037269,0
0.3091236,0.0407182,1
0.2548063,0.0428985,2
0.1647117,0.0172346,3
0.3958061,0.0037728,0
0.3007069,0.0451069,1
0.254191,0.0243056,2
0.1477023,0.0084877,3
0.3928803,0.0291792,0
0.2912242,0.0136743,1
0.2216822,0.0073183,2
0.169606,0.0462304,3
0.3958477,0.0012134,0
0.3171862,0.0112402,1
0.2274289,0.0453381,2
0.1507194,0.0274323,3
0.3923123,0.0380587,0
0.3172789,0.0001323,1
0.2261535,0.0092661,2
0.1857382,0.0414397,3
0.3790652,0.0431995,0
0.3013511,0.0192953,1
0.2173091,0.0071825,2
0.1459064,0.0470168,3
0.3986518,0.0350713,0
0.3087901,0.0452316,1
0.2232098,0.042802,2
0.1861915,0.0088626999999999,3
0.3790017,0.0029862,0
0.3223442,0.047226,1
0.2330299,0.0366062,2
0.1451009,0.0308244,3
0.4149314,0.0270431,0
0.3216537,0.0368375,1
0.2588326,0.0196697,2
0.1837613,0.0087304,3
0.4068107,0.0024529,0
0.3114624,0.0346334,1
0.2470531,0.0342673,2
0.1693934,0.0124047,3
0.3816452,0.0424014,0
0.3014637,0.0455353,1
0.2437495,0.012485,2
0.1743552,0.0398078,3
0.4182491,0.0120271,0
0.3359582,0.0270849,1
0.2576491,0.0389624,2
0.1677625,0.0145409,3
0.3922059,0.0279759,0
0.3326256,0.0040852,1
0.2346507,0.0313279,2
0.1812389,0.0296944,3
0.4005465,0.0392643,0
0.3004202,0.0465211,1
0.2389151,0.0244588,2
0.1680137,0.0372408,3
0.3742922,0.0268422,0
0.3359138,0.0370141,1
0.2453893,0.0097776,2
0.1581906,0.0482049,3
0.4156963,0.0387842,0
0.3085296,0.0277783,1
0.2429054,0.018526,2
0.178091,0.0470387,3
0.3819864,0.0420085,0
0.3099045,0.0230951,1
0.2614551,0.0364129,2
0.1792393,0.027561,3
0.3851116,0.0214738,0
0.3156898,0.0053419,1
0.2518043,0.0229642,2
0.1715363,0.0209764,3
0.3776564,0.0178222,0
0.3246016,0.037847,1
0.2714952,0.0149694,2
0.1842458,0.0289806,3
0.4210934,0.019618,0
0.340815,0.0426541,1
0.2656781,0.0071784,2
0.1618031,0.0338354,3
0.3969901,0.0044489,0
0.3182117,0.0297751,1
0.2751703,0.0205633,2
0.1568407,0.0498773,3
0.4260418,0.0416454,0
0.3141178,0.0407798,1
0.2327681,0.0402965,2
0.1885558,0.0226901,3
0.4143207,0.0170239,0
0.3462568,0.0325587,1
0.2393016,0.0290894,2
0.1883588,0.0270049,3
0.4311467,0.0478485,0
0.3247636,0.0181949,1
0.2426275,0.001956,2
0.1973593,0.0435853,3
0.4114982,0.0146143,0
0.3167369,0.0373339,1
0.2536935,0.0194625,2
0.1893375,0.0009816,3
0.3976395,0.0271329,0
0.3372673,0.0082736,1
0.2712376,0.0219802,2
0.1837679,0.0266464,3
0.4063764,0.0237471,0
0.317651,0.0118328,1
0.2802536,0.0347452,2
0.1825313,0.0415835,3
0.4194802,0.026809,0
0.3211704,0.0311118,1
0.2676396,0.0330273,2
0.204237,0.0362935,3
0.3894567,0.021275,0
0.3194883,0.0437301,1
0.2634398,0.0401544,2
0.1958541,0.0374851,3
0.4284296,0.0369016,0
0.3369335,0.047751,1
0.2489612,0.0257358,2
0.2085937,0.0022024,3
0.3927541,0.0180763,0
0.3211679,0.0290224,1
0.2794848,0.0456025,2
0.2100171,0.0472455,3
0.4126374,0.0095016,0
0.3487196,0.0283935,1
0.258398,0.0023098,2
0.188005,0.0344272,3
0.3915935,0.0433437,0
0.3492456,0.0406091,1
0.2747129,0.0200881,2
0.1750632,0.0227937,3
0.4186336,0.00049,0
0.3301565,0.0109426,1
0.2864718,0.0174934999999999,2
0.2069146,0.0348997,3
0.4375677,0.0366664,0
0.3351469,0.0333627,1
0.2542978,0.0150803,2
0.1735521,0.0169703,3
0.4373376,0.0199996,0
