Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,class
0.777932,0.238388,0.006488,0.451514,0.338797,0.562909,0.535188,0.024806,0.016581,0.012726,0.020335,0.035523,0.028073,0.004108,0.014487,0.202693,0.020063,0.005351,0.069318,0.03249,0.010766,0.004911,0.003591,0.007233,0.02145,0.129725,0.206704,0.098592,0.027844,0.013239,0.0097,0.010334,0.024661,1
0.591333,0.18064,0.26025,0.352484,0.006287,0.434055,0.400542,0.01819,0.082351,0.014941,0.126598,0.007904,0.137742,0.15063,0.007933,0.186043,0.019714,0.00903,0.00475,0.010687,0.143232,0.418332,0.141276,0.062041,0.011222,0.011705,0.022388,0.012632,0.016291,0.032444,0.013826,0.016092,0.015006,5
0.31938,0.401225,0.379749,0.006513,0.021716,0.276548,0.358403,0.019552,0.024091,0.049063,0.077804,0.024945,0.018884,0.12597,0.04323,0.015861,0.041939,0.012001,0.006454,0.005342,0.01544,0.076393,0.127123,0.11813,0.062654,0.021897,0.012218,0.012934,0.011893,0.007092,0.013807,0.013931,0.010872,5
0.281016,0.363389,0.254,0.342158,0.425249,0.00615,0.391708,0.015787,0.175008,0.044192,0.059491,0.013581,0.261875,0.069584,0.012644,0.098118,0.027268,0.009885,0.009327,0.049063,0.274671,0.294011,0.064966,0.024871,0.016763,0.014833,0.011594,0.021748,0.036525,0.020761,0.015892,0.0261,0.01386,5
0.3416,0.42544,0.006364,0.303684,0.394099,0.503885,0.471712,0.020351,0.015004,0.061887,0.025184,0.052526,0.007477,0.030174,0.076725,0.020733,0.007389,0.030174,0.009887,0.00527,0.004029,0.010368,0.029079,0.117218,0.119036,0.054654,0.01979,0.009603,0.006123,0.008765,0.004703,0.006234,0.017325,5
0.285204,0.013226,0.100212,0.182383,0.017265,0.162792,0.146493,0.096064,0.110463,0.085365,0.07258,0.074249,0.099557,0.084948,0.053907,0.046224,0.039194,0.030919,0.030823,0.038529,0.077206,0.120387,0.070166,0.063438,0.067709,0.050965,0.035215,0.034805,0.02119,0.015075,0.023363,0.02951,0.026752,5
0.506583,0.152235,0.225123,0.298712,0.011191,0.443995,0.390248,0.007844,0.027286,0.041856,0.003059,0.090079,0.022613,0.012173,0.016832,0.008398,0.002893,0.008426,0.096232,0.057292,0.020405,0.00511,0.003159,0.00768,0.002932,0.018638,0.007915,0.004895,0.003542,0.003832,0.006032,0.024562,0.118639,2
0.341696,0.435628,0.310044,0.418292,0.007367,0.509771,0.482541,0.006791,0.006617,0.134014,0.008933,0.08932,0.002881,0.010288,0.152009,0.018364,0.001992,0.040025,0.004908,0.005566,0.001479,0.005367,0.009404,0.135909,0.234307,0.09457,0.017848,0.005731,0.00591,0.00424,0.009722,0.003141,0.006912,5
0.358519,0.448648,0.017788,0.007101,0.308208,0.416673,0.410658,0.081945,0.056239,0.085918,0.055029,0.085509,0.039647,0.031277,0.095135,0.063885,0.016852,0.031543,0.031897,0.017071,0.009098,0.017206,0.020297,0.061823,0.152134,0.098657,0.059739,0.04615,0.020608,0.016653,0.016083,0.011088,0.011623,5
0.336996,0.42239,0.297341,0.397117,0.006249,0.491987,0.459993,0.012962,0.011053,0.065016,0.022854,0.031035,0.007784,0.030831,0.068673,0.010602,0.008633,0.023714,0.019237,0.004051,0.005264,0.011403,0.030674,0.150488,0.102491,0.031041,0.00891,0.010606,0.004569,0.010141,0.004758,0.009835,0.041576,5
0.357909,0.027079,0.022673,0.210085,0.049044,0.315253,0.283468,0.062973,0.058855,0.087457,0.037803,0.093318,0.030978,0.024583,0.079496,0.063534,0.012533,0.023092,0.024198,0.021743,0.014425,0.018281,0.01309,0.044635,0.119221,0.084732,0.049291,0.021847,0.009013,0.008505,0.010348,0.015462,0.015839,1
0.530873,0.15594,0.237738,0.319147,0.297766,0.006294,0.296804,0.024907,0.133062,0.107464,0.022574,0.110327,0.170231,0.033412,0.107589,0.033793,0.008512,0.023768,0.106673,0.244698,0.155802,0.076363,0.023307,0.026371,0.02919,0.015044,0.025588,0.037532,0.013356,0.01515,0.009196,0.032895,0.087022,2
0.645699,0.199182,0.286065,0.381296,0.006845,0.470853,0.438514,0.008659,0.008545,0.013378,0.022811,0.004726,0.005012,0.062331,0.012727,0.004857,0.034772,0.005023,0.003031,0.002747,0.003945,0.013107,0.070092,0.042322,0.017684,0.003809,0.005839,0.005224,0.007649,0.004107,0.006286,0.02528,0.005476,5
0.357269,0.447722,0.319687,0.429319,0.017313,0.006581,0.418067,0.019959,0.013672,0.113439,0.025301,0.134887,0.012925,0.021301,0.145523,0.084763,0.008121,0.032459,0.01678,0.017983,0.00543,0.007937,0.018416,0.092392,0.248255,0.157093,0.084529,0.022539,0.010066,0.012091,0.008593,0.017971,0.009181,5
0.549331,0.165231,0.243095,0.325318,0.479341,0.400935,0.373577,0.004003,0.092728,0.048504,0.00737,0.010986,0.152407,0.008339,0.045714,0.007872,0.003269,0.002599,0.009166,0.111684,0.140252,0.055615,0.007036,0.005159,0.011323,0.002856,0.003282,0.03926,0.003808,0.004131,0.00288,0.003209,0.004673,2
0.420939,0.541889,0.384685,0.01201,0.501509,0.633154,0.608317,0.019761,0.016377,0.009046,0.053553,0.009752,0.07059,0.008557,0.003251,0.011322,0.078467,0.026101,0.003585,0.004819,0.043434,0.007025,0.019085,0.004413,0.003117,0.004829,0.009581,0.0562,0.13852,0.085433,0.044817,0.012557,0.007486,1
0.434636,0.53892,0.007068,0.379715,0.505663,0.493732,0.518054,0.032493,0.021031,0.012828,0.044278,0.014123,0.054305,0.015354,0.004978,0.018369,0.065562,0.034306,0.006156,0.005911,0.039528,0.010387,0.011588,0.003944,0.006293,0.007219,0.018552,0.083318,0.109561,0.074465,0.058629,0.030824,0.013531,1
0.038188,0.190024,0.028921,0.182447,0.270334,0.362744,0.34127,0.075219,0.075316,0.045148,0.040506,0.037897,0.041302,0.049513,0.023246,0.019929,0.01563,0.015461,0.009597,0.009836,0.018663,0.058297,0.036263,0.028376,0.017417,0.012706,0.010882,0.02032,0.008954,0.009383,0.021668,0.014339,0.015831,5
0.565948,0.167239,0.336778,0.247731,0.413722,0.497861,0.390533,0.012306,0.120218,0.054982,0.032357,0.018473,0.353811,0.036899,0.039642,0.118914,0.009229,0.003285,0.015892,0.094229,0.358382,0.135112,0.034054,0.010939,0.012252,0.043347,0.004944,0.021587,0.013232,0.003421,0.018573,0.009972,0.010717,2
0.667753,0.201795,0.396662,0.297182,0.00559,0.488423,0.459743,0.019795,0.012183,0.08722,0.072788,0.029082,0.006713,0.152372,0.09191,0.007485,0.065808,0.060424,0.038638,0.003532,0.004643,0.027187,0.154844,0.46981,0.136922,0.028873,0.006469,0.019086,0.0108,0.050212,0.004532,0.019062,0.086828,5
0.378941,0.048949,0.236717,0.012184,0.129702,0.038562,0.182541,0.060812,0.047149,0.041217,0.044598,0.053562,0.044226,0.026213,0.024932,0.068828,0.026879,0.016788,0.014803,0.027929,0.020625,0.019968,0.008707,0.011941,0.028874,0.044528,0.072515,0.061207,0.032487,0.019446,0.022965,0.022258,0.01512,1
0.226865,0.294365,0.205519,0.276326,0.001186,0.341797,0.305364,0.043444,0.05754,0.088594,0.028689,0.242802,0.026411,0.062283,0.031522,0.007526,0.026648,0.191742,0.221709,0.090861,0.022979,0.019482,0.009034,0.02195,0.047405,0.010804,0.006375,0.008716,0.006126,0.031729,0.099397,0.141911,0.082781,2
0.645919,0.192089,0.006859,0.287073,0.027353,0.379536,0.363889,0.031668,0.02321,0.026323,0.033647,0.016303,0.010586,0.08611,0.022106,0.007703,0.047063,0.006245,0.005871,0.002681,0.005555,0.033295,0.091135,0.052069,0.029192,0.009463,0.006243,0.00585,0.007301,0.004278,0.007236,0.026289,0.011435,5
0.86711,0.261658,0.378882,0.505452,0.006582,0.038993,0.495008,0.026596,0.01803,0.012362,0.064398,0.014362,0.082938,0.011474,0.006784,0.022148,0.135481,0.031426,0.006741,0.00956,0.104932,0.010196,0.008006,0.004031,0.005497,0.006673,0.020092,0.127995,0.199707,0.10039,0.051738,0.016704,0.010629,1
0.376876,0.481308,0.006109,0.336192,0.027608,0.081345,0.296338,0.036213,0.030782,0.026857,0.021347,0.047034,0.029909,0.012342,0.02685,0.060384,0.015276,0.006595,0.029974,0.01452,0.022024,0.014682,0.006922,0.018864,0.040096,0.082209,0.061513,0.041505,0.019426,0.011435,0.009299,0.012204,0.017387,1
0.549199,0.167206,0.324623,0.006626,0.242839,0.234128,0.272241,0.030989,0.105865,0.050962,0.0383,0.034118,0.195455,0.040332,0.08584,0.046201,0.011894,0.010369,0.022996,0.144678,0.182936,0.09293,0.033394,0.028065,0.032135,0.009645,0.013516,0.024047,0.014141,0.011339,0.010339,0.012856,0.019303,2
0.285462,0.014103,0.165686,0.03943,0.248453,0.335924,0.306504,0.095511,0.130549,0.085462,0.081617,0.049211,0.121064,0.087891,0.044779,0.042455,0.01991,0.016589,0.026925,0.05558,0.106533,0.137185,0.067638,0.047179,0.0324,0.016307,0.012985,0.01491,0.013959,0.012028,0.012589,0.014456,0.017164,2
0.342494,0.435437,0.006667,0.303696,0.404303,0.514942,0.483787,0.023889,0.022649,0.126565,0.045972,0.123164,0.014565,0.052579,0.154786,0.061383,0.0127,0.062418,0.017553,0.009753,0.007184,0.023502,0.049475,0.19141,0.243244,0.135009,0.060293,0.027794,0.011198,0.009907,0.015195,0.010674,0.021026,5
0.306547,0.401252,0.287073,0.011247,0.37712,0.476475,0.443358,0.043994,0.073025,0.090419,0.140465,0.039074,0.048318,0.206216,0.073704,0.020111,0.052366,0.019056,0.017497,0.009975,0.039654,0.160503,0.229208,0.210313,0.109174,0.032775,0.014241,0.016281,0.016964,0.009973,0.01594,0.072636,0.033211,5
0.020624,0.224357,0.221016,0.335899,0.124201,0.021879,0.291565,0.19652,0.13215,0.119509,0.106968,0.131212,0.057756,0.078394,0.119342,0.14269,0.031933,0.037606,0.064602,0.047081,0.05059,0.055801,0.062232,0.120471,0.210737,0.219159,0.152737,0.07998,0.04127,0.049913,0.038083,0.035385,0.036341,5
0.620752,0.18839,0.272163,0.364825,0.447767,0.541712,0.425441,0.002616,0.00535,0.003235,0.034512,0.00298,0.007085,0.05497,0.004286,0.010816,0.016025,0.015307,0.002816,0.002858,0.005912,0.119275,0.051655,0.021567,0.005405,0.003429,0.00291,0.011842,0.00352,0.008039,0.02557,0.005633,0.007939,2
0.684852,0.214161,0.01144,0.303556,0.393924,0.033205,0.377852,0.042559,0.038744,0.057852,0.02712,0.055426,0.014756,0.032244,0.070926,0.02811,0.009779,0.046514,0.016543,0.005795,0.003948,0.014548,0.026898,0.125996,0.10718,0.050549,0.025209,0.013932,0.008375,0.014489,0.008218,0.008212,0.032512,5
0.420338,0.532791,0.379303,0.006122,0.495845,0.623778,0.602795,0.011521,0.007414,0.002987,0.11147,0.006589,0.15445,0.008199,0.002902,0.010946,0.136563,0.019583,0.003491,0.00549,0.039841,0.005648,0.009015,0.002683,0.003332,0.004435,0.01101,0.107913,0.206051,0.139211,0.034267,0.015561,0.006987,1
0.792795,0.238979,0.347594,0.468316,0.011848,0.578961,0.550291,0.008658,0.007433,0.008459,0.017101,0.026792,0.021997,0.00364,0.007338,0.130316,0.014923,0.003942,0.01599,0.029136,0.008372,0.004992,0.002355,0.003576,0.010296,0.046381,0.140825,0.090294,0.02089,0.008538,0.005824,0.00803,0.006505,1
0.646006,0.002475,0.094349,0.380314,0.276434,0.471091,0.441399,0.040987,0.019302,0.017098,0.018429,0.012489,0.008802,0.07493,0.015716,0.008796,0.05092,0.009843,0.004289,0.003558,0.006294,0.025085,0.081998,0.048936,0.022441,0.009542,0.009197,0.007621,0.010322,0.004021,0.008874,0.020029,0.007857,5
0.530127,0.157561,0.233401,0.006383,0.383894,0.465757,0.450553,0.029206,0.111949,0.084441,0.008196,0.045713,0.110283,0.00789,0.091134,0.037605,0.003209,0.005559,0.040174,0.198704,0.098713,0.032981,0.008931,0.007541,0.009829,0.00461,0.044449,0.015202,0.00785,0.00859,0.005664,0.006719,0.025538,2
0.755966,0.226985,0.332301,0.016883,0.436028,0.02802,0.425904,0.010292,0.010895,0.018933,0.005849,0.040738,0.00764,0.004718,0.020893,0.041175,0.004216,0.0035,0.069869,0.00346,0.008172,0.004457,0.002517,0.005355,0.029171,0.13866,0.040452,0.021403,0.005196,0.004858,0.005402,0.007027,0.009467,1
0.339114,0.424215,0.303144,0.396301,0.006743,0.503898,0.468934,0.012787,0.014495,0.16853,0.063094,0.107538,0.00955,0.082296,0.175719,0.032036,0.015165,0.041368,0.018134,0.004315,0.006262,0.02366,0.083683,0.288158,0.266011,0.111542,0.031467,0.013702,0.010016,0.012515,0.007272,0.013059,0.037974,5
0.640745,0.190989,0.006739,0.280367,0.366941,0.460724,0.429217,0.019245,0.020988,0.016594,0.025267,0.013487,0.015753,0.080349,0.014132,0.011081,0.051133,0.011593,0.005472,0.005219,0.011956,0.038927,0.079016,0.034476,0.018467,0.010765,0.007291,0.010824,0.006156,0.006231,0.015783,0.01219,0.00775,5
0.32582,0.422172,0.298488,0.001099,0.389259,0.488436,0.463021,0.008713,0.005459,0.051649,0.027251,0.017371,0.004469,0.035842,0.051464,0.005034,0.006976,0.015421,0.012215,0.002719,0.002851,0.007435,0.034542,0.14104,0.07624,0.017452,0.004442,0.008584,0.00363,0.009615,0.004776,0.007916,0.026168,5
0.508249,0.154017,0.225646,0.006047,0.446444,0.30387,0.40129,0.017825,0.038296,0.037196,0.009492,0.066642,0.030397,0.014963,0.019415,0.012499,0.005835,0.012668,0.071686,0.055402,0.027046,0.016663,0.008389,0.006496,0.006228,0.0189,0.011466,0.00738,0.005551,0.00415,0.007683,0.025068,0.089783,2
0.017769,0.4584,0.022849,0.106113,0.092493,0.314162,0.277377,0.08212,0.043637,0.031807,0.029167,0.030876,0.020084,0.017994,0.036196,0.019603,0.007099,0.023906,0.024328,0.009792,0.006386,0.007956,0.008325,0.02418,0.057617,0.034936,0.01487,0.011517,0.005603,0.008962,0.011352,0.01515,0.009706,1
0.286865,0.367911,0.017634,0.26475,0.345097,0.055307,0.307216,0.011795,0.045402,0.013342,0.04372,0.006453,0.053142,0.048085,0.00488,0.033169,0.004462,0.00416,0.003809,0.009637,0.048329,0.114168,0.044372,0.021891,0.005883,0.004097,0.006236,0.005467,0.004317,0.008592,0.004875,0.005878,0.006659,2
0.543982,0.166081,0.324164,0.238527,0.47485,0.400194,0.370692,0.008981,0.060265,0.0305,0.008269,0.019217,0.101116,0.00952,0.103076,0.016405,0.003903,0.004402,0.01691,0.162245,0.094061,0.044618,0.008086,0.010793,0.025049,0.004788,0.008859,0.026419,0.005333,0.010063,0.006285,0.006441,0.014725,2
0.342718,0.259458,0.204154,0.012517,0.301958,0.244633,0.244802,0.027432,0.028662,0.052317,0.052339,0.056747,0.052501,0.029238,0.054795,0.051114,0.043321,0.032043,0.022537,0.020203,0.018273,0.021076,0.023728,0.080722,0.087775,0.06294,0.051774,0.067973,0.063369,0.048732,0.0263,0.024535,0.024675,1
0.345339,0.446006,0.318526,0.41861,0.517315,0.012205,0.487136,0.003975,0.00475,0.042687,0.00514,0.041846,0.003602,0.005811,0.069069,0.014069,0.00234,0.021735,0.004465,0.009278,0.001928,0.004272,0.005483,0.028829,0.115295,0.045277,0.013578,0.007128,0.003103,0.003312,0.008571,0.004275,0.003917,5
0.835148,0.256606,0.368882,0.49009,0.006685,0.606446,0.582314,0.003962,0.003678,0.00213,0.051923,0.004412,0.072593,0.00336,0.003156,0.022876,0.059622,0.005358,0.003273,0.026392,0.01419,0.015683,0.002807,0.003407,0.003822,0.005065,0.022792,0.203215,0.084879,0.024951,0.008092,0.005859,0.006236,1
0.889909,0.2726,0.007385,0.390717,0.511514,0.644424,0.622814,0.015516,0.014237,0.005172,0.010885,0.003295,0.014946,0.005456,0.003444,0.003924,0.02944,0.014544,0.002758,0.002542,0.027005,0.006629,0.004597,0.003367,0.003936,0.002253,0.002996,0.007882,0.045928,0.066894,0.024937,0.009721,0.005708,1
0.64434,0.199357,0.281997,0.011964,0.370721,0.022795,0.354449,0.038124,0.038626,0.05562,0.081073,0.033405,0.034239,0.199993,0.045903,0.030045,0.108206,0.019267,0.013342,0.008598,0.021313,0.074474,0.198369,0.139007,0.061447,0.021522,0.02448,0.017736,0.011653,0.010006,0.019488,0.032281,0.022676,5
0.759298,0.227312,0.336727,0.450736,0.006426,0.552806,0.528847,0.031989,0.023362,0.069339,0.02172,0.175625,0.018981,0.009235,0.077563,0.225094,0.011329,0.005854,0.179297,0.013001,0.047946,0.007878,0.007029,0.023229,0.11859,0.47402,0.22542,0.091511,0.015064,0.009274,0.015374,0.008275,0.051885,3
0.418852,0.530421,0.005886,0.017507,0.361826,0.379787,0.414149,0.055625,0.026391,0.018267,0.085135,0.02166,0.10553,0.023243,0.006345,0.034768,0.09249,0.045318,0.008813,0.012705,0.032027,0.016974,0.008801,0.006144,0.006874,0.010226,0.034739,0.129726,0.14019,0.113848,0.077503,0.043694,0.015574,1
0.702258,0.213878,0.41295,0.006531,0.301921,0.611354,0.564254,0.029786,0.020882,0.051049,0.016885,0.048479,0.007818,0.019115,0.131052,0.021035,0.006576,0.114896,0.013167,0.00708,0.003656,0.007662,0.017494,0.14772,0.201448,0.054025,0.019919,0.008884,0.008079,0.009457,0.026809,0.007682,0.014854,5
0.271375,0.351894,0.249051,0.33136,0.408383,0.49264,0.382518,0.00574,0.178854,0.046053,0.039009,0.007453,0.273247,0.044045,0.015693,0.040686,0.017084,0.003009,0.005906,0.062295,0.270522,0.20624,0.040846,0.014211,0.006519,0.014436,0.003474,0.027103,0.023548,0.003984,0.018111,0.009117,0.006825,2
0.508907,0.15482,0.225633,0.298355,0.442003,0.373663,0.340201,0.011365,0.054894,0.061178,0.007392,0.112977,0.053135,0.019685,0.039767,0.018328,0.004247,0.013224,0.130241,0.09998,0.046805,0.017455,0.009233,0.019696,0.007316,0.028764,0.016327,0.009039,0.006807,0.006145,0.008865,0.035992,0.181272,2
0.323264,0.413237,0.292889,0.012313,0.386938,0.483039,0.449805,0.02614,0.024059,0.071916,0.059777,0.026033,0.00959,0.090759,0.063109,0.011185,0.029809,0.009663,0.015375,0.00355,0.005544,0.02258,0.093161,0.168359,0.093761,0.021462,0.009518,0.008685,0.004861,0.005311,0.00516,0.022583,0.031065,5
0.324702,0.420946,0.006068,0.39769,0.291055,0.032965,0.375643,0.025443,0.016967,0.041543,0.026354,0.017913,0.00628,0.042486,0.037284,0.009655,0.01454,0.015381,0.006249,0.002948,0.004238,0.016719,0.042124,0.123006,0.055191,0.017038,0.00898,0.006168,0.003854,0.012731,0.004085,0.010249,0.01232,5
0.608432,0.188679,0.265326,0.357609,0.00119,0.438473,0.408307,0.023213,0.043586,0.032978,0.0639,0.01818,0.047364,0.099732,0.020154,0.060911,0.034782,0.012016,0.009596,0.019212,0.051538,0.234549,0.09386,0.058225,0.024626,0.015076,0.021606,0.008982,0.011288,0.036903,0.015578,0.013673,0.014999,5
0.565509,0.174999,0.331217,0.249554,0.40847,0.493255,0.38088,0.005381,0.121581,0.026642,0.035204,0.008584,0.418673,0.039608,0.034224,0.131595,0.02286,0.003364,0.005808,0.062342,0.411696,0.170053,0.036494,0.010404,0.007893,0.031012,0.00364,0.024913,0.031278,0.004075,0.029995,0.010037,0.007601,2
0.344848,0.436309,0.007137,0.302307,0.409768,0.314111,0.367771,0.033043,0.028345,0.099268,0.028539,0.110632,0.022992,0.02415,0.113997,0.077463,0.013229,0.031195,0.017163,0.007525,0.007007,0.012352,0.020006,0.098967,0.173469,0.121159,0.074651,0.046589,0.014802,0.011424,0.013251,0.01105,0.014116,5
0.339706,0.426258,0.017311,0.407379,0.28609,0.498212,0.460242,0.037923,0.037888,0.101341,0.052711,0.068146,0.026072,0.048912,0.098324,0.036141,0.012176,0.035164,0.008841,0.007018,0.013187,0.028804,0.045909,0.148449,0.147372,0.070042,0.034909,0.027673,0.011732,0.011432,0.007302,0.009485,0.01203,5
0.307445,0.398256,0.280466,0.006547,0.366142,0.022281,0.354129,0.021363,0.02315,0.027032,0.118182,0.010814,0.015469,0.168797,0.022578,0.006792,0.03667,0.014867,0.00352,0.003446,0.012867,0.095639,0.165605,0.131012,0.032848,0.007434,0.005802,0.012761,0.004595,0.005446,0.025917,0.018415,0.006128,5
0.337316,0.412447,0.005598,0.292108,0.387362,0.487519,0.456466,0.027781,0.019965,0.14071,0.106199,0.075389,0.011281,0.170599,0.143568,0.017543,0.046966,0.031635,0.017145,0.003411,0.008871,0.066227,0.180565,0.261197,0.214677,0.077582,0.01685,0.013382,0.012923,0.012719,0.005986,0.035928,0.037564,5
0.533854,0.165139,0.237738,0.319517,0.001667,0.475873,0.429039,0.009212,0.042024,0.027405,0.012286,0.022903,0.051607,0.013732,0.046575,0.011713,0.003913,0.006065,0.019882,0.081482,0.047701,0.030837,0.012121,0.010321,0.014076,0.00526,0.010011,0.013037,0.006194,0.008364,0.006011,0.008949,0.020471,2
0.531793,0.157885,0.011992,0.315272,0.232148,0.044366,0.273833,0.014543,0.030337,0.02124,0.005859,0.011183,0.027896,0.006534,0.048479,0.008191,0.003678,0.003769,0.009269,0.070154,0.02446,0.009667,0.004106,0.004156,0.011367,0.002742,0.007259,0.00639,0.00395,0.004987,0.004834,0.006543,0.012209,2
0.536178,0.165651,0.319534,0.401336,0.233295,0.472133,0.364708,0.008187,0.084065,0.043939,0.013928,0.020155,0.134356,0.019653,0.127962,0.035324,0.010787,0.007167,0.016895,0.205483,0.130686,0.064391,0.014404,0.012599,0.043715,0.009457,0.012175,0.02056,0.01232,0.020463,0.012596,0.012645,0.021747,2
0.317679,0.400789,0.282226,0.005829,0.372155,0.47133,0.438905,0.025051,0.019672,0.056738,0.131152,0.010423,0.011192,0.223755,0.051079,0.007501,0.070261,0.011322,0.006613,0.004002,0.008779,0.083383,0.227756,0.189442,0.075681,0.009096,0.008574,0.007073,0.011228,0.004421,0.016591,0.036361,0.012122,5
0.701688,0.014717,0.099795,0.413498,0.302282,0.612345,0.565358,0.0374,0.029388,0.024468,0.010061,0.013965,0.004727,0.006079,0.039225,0.005902,0.002585,0.039499,0.003834,0.003102,0.001466,0.003656,0.005514,0.049473,0.060453,0.011008,0.004734,0.003621,0.00318,0.004248,0.013502,0.006117,0.00612,5
0.662053,0.201871,0.395488,0.011801,0.286876,0.48147,0.449057,0.025691,0.024142,0.044435,0.034754,0.022741,0.01128,0.089484,0.037575,0.011008,0.050994,0.013678,0.011758,0.004625,0.007907,0.028009,0.091203,0.122162,0.054605,0.020634,0.008172,0.008015,0.010253,0.012855,0.004719,0.014483,0.023704,5
0.433496,0.542897,0.385132,0.023027,0.501522,0.633831,0.599162,0.031132,0.024114,0.016874,0.114501,0.042425,0.152395,0.039486,0.010338,0.031039,0.127468,0.077543,0.022605,0.014453,0.038674,0.026943,0.022679,0.008856,0.009828,0.014193,0.028997,0.085095,0.213337,0.214876,0.13582,0.071378,0.043955,1
0.52982,0.163156,0.23321,0.314176,0.006786,0.385347,0.348322,0.009953,0.060382,0.040364,0.006812,0.026439,0.067206,0.008009,0.072736,0.038975,0.003367,0.006212,0.024775,0.141421,0.061346,0.023295,0.007879,0.006095,0.009416,0.004401,0.038989,0.016174,0.006136,0.005812,0.004355,0.008387,0.015637,2
0.509565,0.155444,0.226437,0.378606,0.292115,0.001538,0.337066,0.009196,0.044313,0.040441,0.004517,0.065637,0.042839,0.014903,0.024167,0.013047,0.002976,0.010408,0.069507,0.063709,0.038165,0.020303,0.005709,0.009059,0.004883,0.013035,0.012525,0.006918,0.005315,0.005135,0.006888,0.027717,0.090954,2
0.792488,0.237195,0.35262,0.007049,0.458682,0.579852,0.555812,0.017144,0.014964,0.018629,0.022146,0.045464,0.028638,0.005288,0.01484,0.166687,0.020764,0.007868,0.022458,0.038763,0.009441,0.011915,0.003315,0.006186,0.020628,0.067633,0.193482,0.092211,0.028274,0.018961,0.011481,0.010902,0.009002,1
0.716638,0.22318,0.011793,0.001208,0.027859,0.303971,0.290753,0.031831,0.033968,0.036584,0.015852,0.044813,0.014797,0.014503,0.06888,0.025207,0.006208,0.042453,0.015315,0.008505,0.004715,0.008023,0.009943,0.055188,0.109526,0.046514,0.022599,0.013966,0.007951,0.007456,0.010236,0.008226,0.0139,5
0.248783,0.320841,0.231029,0.307865,0.007162,0.601527,0.544556,0.006537,0.042546,0.048718,0.003335,0.034131,0.041008,0.003965,0.014288,0.007622,0.002709,0.0041,0.031888,0.062505,0.037348,0.009545,0.003074,0.00488,0.003089,0.003949,0.006723,0.003911,0.003399,0.003718,0.00435,0.005138,0.020342,2
0.282665,0.356007,0.25303,0.336995,0.415606,0.50312,0.390711,0.004544,0.038718,0.009805,0.018436,0.004685,0.080654,0.021328,0.005628,0.039217,0.009402,0.003978,0.003391,0.010715,0.084705,0.067763,0.019669,0.006163,0.008936,0.007406,0.003592,0.00661,0.013823,0.00464,0.007149,0.007456,0.007137,2
0.305779,0.402696,0.007246,0.380365,0.280439,0.044648,0.350887,0.041865,0.072843,0.077862,0.117865,0.036689,0.057149,0.206809,0.06104,0.019761,0.077796,0.0241,0.01177,0.014091,0.04542,0.140857,0.212767,0.189629,0.084358,0.026108,0.011071,0.019329,0.024175,0.00838,0.015567,0.027417,0.016184,5
0.417765,0.538565,0.006313,0.3796,0.495808,0.04456,0.493868,0.025008,0.016544,0.010746,0.056266,0.014212,0.074625,0.00964,0.006915,0.026529,0.084808,0.019059,0.005999,0.017831,0.046828,0.008076,0.005904,0.0041,0.007376,0.00992,0.026466,0.10664,0.126252,0.065222,0.031965,0.017668,0.010366,1
0.79525,0.247311,0.006195,0.346697,0.452644,0.569222,0.54249,0.053964,0.030563,0.032248,0.058613,0.047032,0.07199,0.012043,0.02407,0.18676,0.048358,0.009752,0.028844,0.06586,0.022205,0.014005,0.006077,0.015939,0.032602,0.075006,0.198599,0.182268,0.068531,0.032199,0.014489,0.01877,0.013918,1
0.194807,0.251362,0.181884,0.243715,0.010572,0.302929,0.258085,0.171974,0.174094,0.013227,0.220219,0.037078,0.149191,0.031846,0.007586,0.123099,0.241785,0.108285,0.02947,0.020855,0.01182,0.064588,0.028478,0.010669,0.00993,0.008433,0.056633,0.279537,0.15566,0.044452,0.012543,0.010244,0.010657,2
0.4136,0.51977,0.006969,0.373672,0.484543,0.379022,0.453154,0.021096,0.015427,0.011802,0.089365,0.021358,0.119847,0.013661,0.007708,0.042374,0.088047,0.01621,0.00655,0.013919,0.011789,0.01228,0.006498,0.005849,0.009201,0.016818,0.043173,0.184653,0.131378,0.063729,0.026977,0.024636,0.012466,1
0.512985,0.154902,0.227202,0.303722,0.447754,0.006971,0.399723,0.007361,0.044502,0.044908,0.003898,0.061746,0.042145,0.008512,0.03489,0.017936,0.001523,0.007468,0.066317,0.082956,0.037425,0.011924,0.004906,0.010856,0.00334,0.012053,0.017281,0.003028,0.00358,0.002525,0.00279,0.014185,0.073709,2
0.626408,0.190526,0.280645,0.374514,0.006806,0.552806,0.505765,0.015583,0.022552,0.012369,0.052912,0.006079,0.016,0.143775,0.011081,0.017599,0.075628,0.019426,0.003703,0.003585,0.014032,0.142828,0.14618,0.054508,0.015343,0.004896,0.00716,0.016666,0.006785,0.004304,0.03583,0.025979,0.007538,5
0.243346,0.309646,0.221501,0.297182,0.36603,0.006796,0.329657,0.005545,0.032951,0.064983,0.002747,0.095946,0.030625,0.012485,0.006897,0.004649,0.00247,0.010761,0.102976,0.071161,0.028108,0.007615,0.0032,0.007051,0.003115,0.014488,0.004038,0.005519,0.002877,0.002576,0.004549,0.026232,0.092528,2
